time_s,force_N,weight_g
125.835,-0.004296,-0.4385
126.272,-0.004416,-0.4507
126.71,-0.004436,-0.4527
127.147,-0.004385,-0.4475
127.584,-0.00435,-0.444
128.021,-0.004011,-0.4093
128.459,-0.004222,-0.4309
128.896,-0.004271,-0.4359
129.333,-0.004054,-0.4138
129.771,-0.004149,-0.4235
130.208,-0.004184,-0.4271
130.646,-0.00418,-0.4266
131.083,-0.004236,-0.4324
131.52,-0.004215,-0.4302
131.958,-0.004305,-0.4394
132.395,-0.004095,-0.4179
132.832,-0.004015,-0.4098
133.27,-0.004221,-0.4308
133.707,-0.004129,-0.4215
134.144,-0.004131,-0.4216
134.582,-0.004248,-0.4336
135.019,-0.004089,-0.4174
135.456,-0.004288,-0.4377
135.894,-0.004183,-0.427
136.331,-0.004194,-0.4281
136.768,-0.00412,-0.4205
137.206,-0.004146,-0.4231
137.643,-0.004237,-0.4324
138.08,-0.004128,-0.4213
138.518,-0.004147,-0.4233
138.955,-0.004206,-0.4293
139.393,-0.004128,-0.4213
139.83,-0.004162,-0.4248
140.267,-0.004275,-0.4363
140.705,-0.004208,-0.4295
141.142,-0.004116,-0.4201
141.579,-0.004169,-0.4255
142.017,-0.004193,-0.4279
142.454,-0.004333,-0.4423
142.891,-0.00412,-0.4206
143.329,-0.004213,-0.4301
143.766,-0.00409,-0.4175
144.203,-0.004184,-0.427
144.641,-0.004312,-0.4401
145.078,-0.003972,-0.4054
145.515,-0.004012,-0.4095
