time_s,force_N,weight_g
168.256,0.824603,84.1637
168.694,0.871711,88.9719
169.131,0.880896,89.9094
169.568,0.885746,90.4044
170.006,0.868431,88.6371
170.443,0.88364,90.1894
170.881,0.90069,91.9296
171.318,0.880827,89.9023
171.755,0.870759,88.8747
172.192,0.8749,89.2974
172.63,0.910967,92.9786
173.067,0.970566,99.0616
173.505,0.915588,93.4502
173.942,0.891515,90.9933
174.379,0.770095,78.6003
174.817,0.854042,87.1685
175.254,0.884801,90.3079
175.691,0.953139,97.2829
176.129,0.937895,95.7271
176.566,0.97994,100.0184
177.003,0.959814,97.9642
177.441,0.958812,97.862
177.878,1.035176,105.6561
178.315,1.026645,104.7853
178.753,1.054716,107.6505
179.19,1.039519,106.0993
179.627,1.053486,107.5249
180.065,1.026697,104.7907
180.502,1.038792,106.0252
180.939,1.004808,102.5565
181.377,0.973377,99.3485
181.814,0.97399,99.4111
182.252,0.988243,100.8658
182.689,0.98555,100.5909
183.126,0.955823,97.5569
183.564,0.95873,97.8536
184.001,0.962604,98.249
184.439,0.960251,98.0088
184.876,0.94867,96.8267
185.313,0.948211,96.7799
185.751,0.960292,98.013
186.188,0.97246,99.2549
186.625,0.980268,100.0519
187.063,0.882504,90.0735
187.5,0.802657,81.9238
187.937,0.699315,71.3761
