time_s,force_N,weight_g
1946.817,1.860307,189.8737
1947.254,1.861293,189.9744
1947.691,1.861114,189.9561
1948.129,1.862634,190.1112
1948.566,1.862719,190.12
1949.003,1.863962,190.2468
1949.441,1.863608,190.2106
1949.878,1.864386,190.2901
1950.315,1.863934,190.2439
1950.753,1.8656,190.414
1951.19,1.86545,190.3987
1951.627,1.865674,190.4215
1952.064,1.865482,190.402
1952.502,1.86547,190.4007
1952.939,1.865666,190.4207
1953.376,1.86534,190.3874
1953.814,1.866028,190.4577
1954.251,1.866623,190.5184
1954.688,1.86664,190.5201
1955.126,1.865857,190.4402
1955.563,1.866391,190.4947
1956.0,1.866367,190.4922
1956.438,1.865368,190.3903
1956.875,1.865568,190.4107
1957.312,1.864851,190.3375
1957.75,1.864423,190.2938
1958.187,1.864154,190.2664
1958.624,1.863107,190.1595
1959.062,1.862479,190.0954
1959.499,1.862116,190.0584
1959.936,1.862646,190.1125
1960.374,1.861289,189.974
1960.811,1.861798,190.026
1961.248,1.86188,190.0343
1961.686,1.862214,190.0684
1962.123,1.861644,190.0102
1962.56,1.861195,189.9644
1962.998,1.861269,189.9719
1963.435,1.861888,190.0351
1963.872,1.861766,190.0226
1964.31,1.862402,190.0875
1964.747,1.862206,190.0676
1965.184,1.861668,190.0126
1965.622,1.862076,190.0543
1966.059,1.863343,190.1836
1966.496,1.861937,190.0401
1966.934,1.861448,189.9902
1967.371,1.860409,189.8841
1967.808,1.859366,189.7777
1968.246,1.858123,189.6508
1968.683,1.856599,189.4953
1969.12,1.855462,189.3792
1969.558,1.854663,189.2977
1969.995,1.853351,189.1637
1970.432,1.853595,189.1887
1970.87,1.853017,189.1297
1971.307,1.852793,189.1068
1971.744,1.852613,189.0885
1972.182,1.853281,189.1567
1972.619,1.853962,189.2262
1973.056,1.853526,189.1816
1973.494,1.852907,189.1184
1973.931,1.852878,189.1155
1974.368,1.851529,188.9778
1974.806,1.852373,189.0639
1975.243,1.852931,189.1209
1975.68,1.854031,189.2332
1976.118,1.854296,189.2602
1976.555,1.854003,189.2303
