time_s,force_N,weight_g
682.897,-0.00207,-0.2113
683.335,-0.002408,-0.2458
683.772,-0.001712,-0.1747
684.209,-0.001589,-0.1622
684.647,-0.000766,-0.0782
685.084,-0.000334,-0.0341
685.521,-0.000204,-0.0208
685.958,0.000122,0.0125
686.396,0.000974,0.0994
686.833,0.000265,0.027
687.27,0.000297,0.0304
687.708,0.000884,0.0903
688.145,0.000538,0.0549
688.582,0.00152,0.1551
689.02,0.001879,0.1917
689.457,0.001557,0.1589
689.894,0.002645,0.2699
690.332,0.002302,0.235
690.769,0.002743,0.2799
691.206,0.002877,0.2936
691.644,0.003606,0.3681
692.081,0.003305,0.3373
692.518,0.003297,0.3365
692.956,0.003399,0.3469
693.393,0.002156,0.22
693.83,0.001659,0.1693
694.268,0.001051,0.1073
694.705,-0.000167,-0.0171
695.142,-2e-05,-0.0021
695.58,-0.00046,-0.047
696.017,-0.001357,-0.1385
696.454,-0.0013,-0.1327
696.892,-0.002184,-0.2229
697.329,-0.002135,-0.2179
697.766,-0.000868,-0.0886
698.204,-0.00198,-0.2021
698.641,-0.000729,-0.0745
699.078,-0.000819,-0.0836
699.516,-0.000151,-0.0154
699.953,0.0002,0.0204
700.39,-0.0002,-0.0204
700.828,0.000481,0.0491
701.265,0.000709,0.0724
701.702,0.001141,0.1165
702.14,0.000668,0.0682
702.577,0.001365,0.1393
703.015,0.002893,0.2953
703.452,0.003268,0.3336
703.889,0.003472,0.3544
704.327,0.004038,0.4122
704.764,0.004328,0.4417
705.201,0.005037,0.5141
705.639,0.005848,0.5969
706.076,0.006488,0.6622
706.513,0.00595,0.6073
706.951,0.007466,0.762
707.388,0.007054,0.72
707.825,0.007506,0.7661
708.263,0.008003,0.8169
708.7,0.007502,0.7657
709.137,0.008998,0.9184
709.575,0.008411,0.8585
710.012,0.008729,0.8909
710.449,0.007686,0.7844
710.887,0.007934,0.8098
711.324,0.007897,0.8061
711.761,0.007865,0.8027
712.199,0.006968,0.7112
712.636,0.006593,0.673
