time_s,force_N,weight_g
2100.756,2.361639,241.0425
2101.194,2.361402,241.0184
2101.631,2.361276,241.0055
2102.069,2.361414,241.0197
2102.506,2.361777,241.0567
2102.943,2.361154,240.9931
2103.381,2.36104,240.9814
2103.818,2.361561,241.0347
2104.256,2.361634,241.0421
2104.693,2.362087,241.0883
2105.13,2.362674,241.1482
2105.568,2.362857,241.1669
2106.005,2.363126,241.1944
2106.443,2.363978,241.2813
2106.88,2.364145,241.2984
2107.317,2.364027,241.2863
2107.755,2.3637,241.253
2108.192,2.364956,241.3811
2108.63,2.364793,241.3645
2109.067,2.36485,241.3703
2109.504,2.364658,241.3508
2109.942,2.363982,241.2817
2110.379,2.363199,241.2019
2110.816,2.363285,241.2106
2111.254,2.362588,241.1395
2111.691,2.361471,241.0255
2112.128,2.360816,240.9585
2112.566,2.360327,240.9086
2113.003,2.360836,240.9606
2113.44,2.359911,240.8662
2113.877,2.360119,240.8874
2114.315,2.359715,240.8463
2114.752,2.358762,240.7489
2115.189,2.358696,240.7423
2115.627,2.35824,240.6957
2116.064,2.357955,240.6666
2116.501,2.35762,240.6324
2116.938,2.356577,240.526
2117.376,2.356048,240.4719
2117.813,2.355889,240.4557
2118.25,2.355326,240.3983
2118.687,2.354894,240.3542
2119.125,2.355771,240.4436
2119.562,2.356052,240.4723
2119.999,2.356524,240.5206
2120.437,2.355453,240.4112
2120.874,2.355632,240.4295
2121.311,2.355094,240.3746
2121.748,2.355917,240.4586
2122.186,2.355954,240.4623
2122.623,2.357307,240.6004
2123.06,2.357282,240.5979
2123.498,2.356504,240.5185
2123.935,2.357714,240.642
2124.372,2.357881,240.6591
2124.81,2.35762,240.6324
2125.247,2.357633,240.6337
2125.684,2.358212,240.6928
2126.122,2.358501,240.7223
2126.559,2.357983,240.6695
2126.996,2.357824,240.6532
2127.433,2.358004,240.6716
2127.871,2.358106,240.682
2128.308,2.358252,240.6969
2128.745,2.359279,240.8017
2129.183,2.35855,240.7273
2129.62,2.35965,240.8396
2130.057,2.358598,240.7323
2130.494,2.360192,240.8949
