time_s,force_N,weight_g
1726.367,1.41903,144.8344
1726.804,1.418463,144.7766
1727.241,1.418268,144.7566
1727.679,1.417677,144.6963
1728.116,1.417066,144.634
1728.553,1.417632,144.6917
1728.991,1.416055,144.5308
1729.428,1.415867,144.5117
1729.866,1.414388,144.3607
1730.303,1.413842,144.3049
1730.74,1.413324,144.2521
1731.178,1.412448,144.1627
1731.615,1.412986,144.2176
1732.053,1.413145,144.2338
1732.49,1.41299,144.218
1732.927,1.412946,144.2134
1733.365,1.41319,144.2384
1733.802,1.413622,144.2825
1734.24,1.413035,144.2226
1734.677,1.413589,144.2791
1735.115,1.413158,144.2351
1735.552,1.413353,144.255
1735.989,1.413915,144.3124
1736.427,1.413443,144.2642
1736.864,1.412848,144.2035
1737.301,1.413883,144.3091
1737.739,1.413549,144.275
1738.176,1.413223,144.2417
1738.614,1.413606,144.2808
1739.051,1.413296,144.2492
1739.488,1.413822,144.3029
1739.926,1.414788,144.4014
1740.363,1.413895,144.3103
1740.801,1.414115,144.3328
1741.238,1.413516,144.2717
1741.675,1.414616,144.384
1742.113,1.414266,144.3482
1742.55,1.414054,144.3266
1742.988,1.414572,144.3794
1743.425,1.414123,144.3336
1743.862,1.414176,144.3391
1744.3,1.414832,144.406
1744.737,1.414714,144.394
1745.175,1.414164,144.3378
1745.612,1.414009,144.322
1746.05,1.413667,144.2871
1746.487,1.413194,144.2388
1746.924,1.413398,144.2596
1747.362,1.413398,144.2596
1747.799,1.411931,144.1099
1748.237,1.411263,144.0417
1748.674,1.410399,143.9535
1749.112,1.410627,143.9768
1749.549,1.410268,143.9402
1749.986,1.410912,144.0059
1750.424,1.410765,143.9909
1750.861,1.410427,143.9564
1751.299,1.410032,143.916
1751.736,1.411442,144.06
1752.174,1.411943,144.1111
1752.611,1.412803,144.1989
1753.048,1.413565,144.2767
1753.486,1.412346,144.1523
1753.923,1.412416,144.1594
1754.361,1.412497,144.1677
1754.798,1.411413,144.0571
1755.236,1.410101,143.9231
1755.673,1.4081,143.7189
1756.11,1.406649,143.5708
