time_s,force_N,weight_g
1316.125,1.904493,194.3836
1316.562,1.905173,194.4531
1316.999,1.905634,194.5001
1317.437,1.9051,194.4456
1317.874,1.905642,194.5009
1318.311,1.906066,194.5442
1318.749,1.906608,194.5995
1319.186,1.906966,194.6361
1319.623,1.90757,194.6977
1320.061,1.90772,194.713
1320.498,1.908287,194.7709
1320.935,1.909338,194.8782
1321.373,1.909501,194.8948
1321.81,1.909224,194.8665
1322.247,1.90913,194.8569
1322.685,1.909652,194.9102
1323.122,1.909081,194.8519
1323.559,1.908874,194.8307
1323.997,1.908947,194.8382
1324.434,1.908637,194.8066
1324.871,1.907578,194.6985
1325.309,1.908535,194.7962
1325.746,1.907264,194.6665
1326.183,1.907386,194.6789
1326.62,1.90693,194.6323
1327.058,1.907427,194.6831
1327.495,1.907182,194.6581
1327.932,1.907386,194.6789
1328.37,1.907549,194.6956
1328.807,1.907366,194.6768
1329.244,1.907696,194.7106
1329.682,1.907602,194.701
1330.119,1.906824,194.6215
1330.556,1.907403,194.6806
1330.994,1.908743,194.8174
1331.431,1.908874,194.8307
1331.868,1.907896,194.7309
1332.306,1.909285,194.8728
1332.743,1.909057,194.8495
1333.18,1.90988,194.9335
1333.618,1.91028,194.9742
1334.055,1.91087,195.0345
1334.492,1.911074,195.0553
1334.93,1.910663,195.0133
1335.367,1.912077,195.1577
1335.804,1.911274,195.0757
1336.242,1.911408,195.0894
1336.679,1.911429,195.0915
1337.116,1.911469,195.0957
1337.553,1.911628,195.1119
1337.991,1.912219,195.1722
1338.428,1.91257,195.208
1338.865,1.911901,195.1398
1339.303,1.913079,195.26
1339.74,1.913246,195.277
1340.177,1.913764,195.3298
1340.615,1.91356,195.3091
1341.052,1.914554,195.4106
1341.489,1.915215,195.4779
1341.927,1.914465,195.4014
1342.364,1.914477,195.4026
1342.801,1.913996,195.3536
1343.239,1.914489,195.4039
1343.676,1.91444,195.3989
1344.113,1.913756,195.329
1344.551,1.915039,195.46
1344.988,1.914322,195.3868
1345.425,1.914754,195.4309
1345.863,1.913857,195.3394
