time_s,force_N,weight_g
1462.631,0.157779,16.1038
1463.068,0.157599,16.0855
1463.505,0.156886,16.0127
1463.943,0.156181,15.9408
1464.38,0.156898,16.014
1464.817,0.156438,15.967
1465.255,0.158019,16.1283
1465.692,0.157966,16.1229
1466.129,0.158818,16.2099
1466.567,0.159604,16.2901
1467.004,0.159254,16.2544
1467.441,0.159164,16.2452
1467.879,0.159278,16.2569
1468.316,0.159645,16.2943
1468.753,0.15971,16.301
1469.191,0.159519,16.2814
1469.628,0.15916,16.2448
1470.065,0.159788,16.3089
1470.503,0.159119,16.2406
1470.94,0.160044,16.3351
1471.377,0.158757,16.2036
1471.815,0.158398,16.167
1472.252,0.156988,16.0231
1472.689,0.156454,15.9686
1473.127,0.156874,16.0115
1473.564,0.157159,16.0406
1474.002,0.156674,15.9911
1474.439,0.157493,16.0747
1474.876,0.156788,16.0027
1475.314,0.15786,16.1121
1475.751,0.15755,16.0805
1476.188,0.157819,16.108
1476.626,0.15751,16.0764
1477.063,0.157493,16.0747
1477.5,0.156328,15.9557
1477.938,0.156401,15.9632
1478.375,0.155277,15.8484
1478.812,0.154902,15.8102
1479.25,0.15414,15.7324
1479.687,0.153092,15.6255
1480.124,0.154193,15.7378
1480.562,0.153549,15.6721
1480.999,0.154294,15.7482
1481.436,0.153748,15.6925
1481.874,0.154278,15.7465
1482.311,0.154034,15.7216
1482.748,0.155382,15.8592
1483.186,0.155619,15.8834
1483.623,0.156336,15.9566
1484.06,0.156662,15.9898
1484.498,0.156621,15.9857
1484.935,0.157762,16.1021
1485.373,0.157314,16.0564
1485.81,0.156731,15.9969
1486.247,0.156943,16.0185
1486.685,0.156886,16.0127
1487.122,0.155753,15.8971
1487.559,0.156524,15.9757
1487.997,0.156601,15.9836
1488.434,0.155994,15.9216
1488.871,0.156283,15.9512
1489.309,0.155403,15.8613
1489.746,0.155411,15.8622
1490.183,0.157167,16.0414
1490.621,0.156548,15.9782
1491.058,0.157477,16.073
1491.495,0.144934,14.7928
1491.933,0.13885,14.1718
1492.37,0.139066,14.1939
