time_s,force_N,weight_g
2182.532,1.877288,191.6069
2182.969,1.877822,191.6614
2183.407,1.877793,191.6585
2183.844,1.877479,191.6265
2184.281,1.878095,191.6893
2184.719,1.879024,191.7841
2185.156,1.879028,191.7845
2185.593,1.879818,191.8652
2186.031,1.879924,191.876
2186.468,1.880328,191.9172
2186.905,1.879521,191.8348
2187.342,1.880479,191.9326
2187.78,1.881306,192.017
2188.217,1.880474,191.9322
2188.654,1.882251,192.1135
2189.092,1.882528,192.1418
2189.529,1.883017,192.1917
2189.966,1.882838,192.1734
2190.404,1.884232,192.3156
2190.841,1.884036,192.2957
2191.278,1.884537,192.3468
2191.715,1.885352,192.43
2192.153,1.885291,192.4238
2192.59,1.886485,192.5457
2193.027,1.885911,192.487
2193.465,1.88642,192.539
2193.902,1.886167,192.5132
2194.339,1.88706,192.6043
2194.777,1.886656,192.5631
2195.214,1.886885,192.5864
2195.651,1.887614,192.6609
2196.088,1.887887,192.6887
2196.526,1.888213,192.722
2196.963,1.889065,192.8089
2197.4,1.889427,192.8459
2197.838,1.889325,192.8355
2198.275,1.889558,192.8593
2198.712,1.889737,192.8776
2199.149,1.890303,192.9354
2199.587,1.890662,192.972
2200.024,1.890141,192.9187
2200.461,1.89054,192.9595
2200.899,1.890564,192.962
2201.336,1.891062,193.0127
2201.773,1.890051,192.9096
2202.211,1.8914,193.0472
2202.648,1.891828,193.0909
2203.085,1.891253,193.0323
2203.522,1.891436,193.051
2203.96,1.892109,193.1196
2204.397,1.891722,193.0801
2204.834,1.891632,193.071
2205.272,1.892366,193.1458
2205.709,1.891286,193.0356
2206.146,1.891359,193.0431
2206.584,1.890984,193.0048
2207.021,1.892598,193.1695
2207.458,1.892162,193.125
2207.896,1.892414,193.1508
2208.333,1.893368,193.2482
2208.77,1.892414,193.1508
2209.208,1.893079,193.2186
2209.645,1.892887,193.1991
2210.082,1.893861,193.2985
2210.52,1.8938,193.2922
2210.957,1.893462,193.2577
2211.394,1.895173,193.4324
2211.831,1.89455,193.3688
2212.269,1.894644,193.3783
