time_s,force_N,weight_g
1571.531,0.500879,51.1227
1571.968,0.50083,51.1177
1572.406,0.500455,51.0794
1572.843,0.500504,51.0844
1573.281,0.500896,51.1243
1573.718,0.49982,51.0145
1574.155,0.499514,50.9833
1574.593,0.50004,51.037
1575.03,0.498878,50.9184
1575.467,0.499787,51.0112
1575.905,0.499657,50.9979
1576.342,0.4996,50.9921
1576.78,0.500227,51.0561
1577.217,0.49929,50.9604
1577.654,0.499078,50.9388
1578.092,0.498695,50.8997
1578.529,0.498626,50.8926
1578.967,0.498638,50.8939
1579.404,0.49918,50.9492
1579.841,0.499543,50.9862
1580.279,0.499592,50.9912
1580.716,0.500015,51.0345
1581.153,0.499539,50.9858
1581.591,0.499596,50.9916
1582.028,0.500468,51.0806
1582.466,0.500276,51.0611
1582.903,0.500692,51.1035
1583.34,0.500834,51.1181
1583.778,0.501148,51.1501
1584.215,0.500859,51.1206
1584.652,0.501034,51.1385
1585.09,0.501376,51.1734
1585.527,0.500663,51.1006
1585.965,0.500333,51.0669
1586.402,0.500643,51.0985
1586.839,0.499453,50.9771
1587.277,0.498548,50.8847
1587.714,0.497664,50.7945
1588.152,0.497053,50.7321
1588.589,0.496963,50.7229
1589.026,0.497114,50.7383
1589.464,0.497008,50.7275
1589.901,0.495732,50.5973
1590.338,0.496022,50.6269
1590.776,0.496136,50.6385
1591.213,0.495337,50.557
1591.651,0.495484,50.572
1592.088,0.495101,50.5329
1592.525,0.494359,50.4572
1592.963,0.493479,50.3673
1593.4,0.492415,50.2588
1593.837,0.492183,50.2351
1594.275,0.491853,50.2014
1594.712,0.491478,50.1631
1595.15,0.491621,50.1777
1595.587,0.49052,50.0654
1596.024,0.490227,50.0354
1596.462,0.488988,49.909
1596.899,0.488858,49.8957
1597.336,0.488597,49.8691
1597.774,0.487835,49.7913
1598.211,0.488532,49.8624
1598.649,0.487468,49.7538
1599.086,0.487611,49.7684
1599.523,0.487057,49.7118
1599.961,0.485985,49.6024
1600.398,0.486095,49.6137
1600.835,0.486193,49.6237
1601.273,0.485308,49.5334
