time_s,force_N,weight_g
842.082,1.775721,181.2404
842.519,1.776413,181.3111
842.956,1.776849,181.3556
843.393,1.776519,181.3219
843.831,1.777612,181.4334
844.268,1.777942,181.4671
844.705,1.778818,181.5565
845.143,1.778496,181.5236
845.58,1.780256,181.7033
846.017,1.780627,181.7411
846.455,1.779902,181.6671
846.892,1.779906,181.6675
847.329,1.779233,181.5989
847.766,1.779258,181.6014
848.204,1.77916,181.5914
848.641,1.779131,181.5885
849.078,1.781006,181.7798
849.516,1.780383,181.7162
849.953,1.781463,181.8264
850.39,1.781866,181.8676
850.828,1.782045,181.8859
851.265,1.782343,181.9163
851.702,1.783712,182.056
852.14,1.784168,182.1026
852.577,1.784282,182.1142
853.014,1.783577,182.0423
853.452,1.783476,182.0319
853.889,1.783765,182.0614
854.326,1.784021,182.0876
854.764,1.783239,182.0078
855.201,1.782795,181.9624
855.638,1.782799,181.9628
856.076,1.782913,181.9745
856.513,1.783064,181.9899
856.95,1.782286,181.9104
857.388,1.781503,181.8306
857.825,1.781018,181.7811
858.262,1.780688,181.7474
858.7,1.780717,181.7503
859.137,1.779543,181.6305
859.574,1.780285,181.7062
860.012,1.780138,181.6913
860.449,1.780138,181.6913
860.886,1.780941,181.7732
861.324,1.780069,181.6842
861.761,1.779983,181.6754
862.198,1.781312,181.811
862.636,1.780338,181.7116
863.073,1.779686,181.6451
863.51,1.77896,181.571
863.948,1.779213,181.5968
864.385,1.779103,181.5856
864.822,1.778007,181.4737
865.26,1.778585,181.5328
865.697,1.777322,181.4038
866.134,1.776405,181.3103
866.572,1.775688,181.237
867.009,1.774286,181.094
867.446,1.774865,181.153
867.884,1.774347,181.1002
868.321,1.774254,181.0906
868.758,1.772795,180.9417
869.196,1.772901,180.9526
869.633,1.77341,181.0045
870.07,1.771287,180.7878
870.508,1.771678,180.8278
870.945,1.77132,180.7912
871.382,1.770346,180.6918
871.82,1.770215,180.6785
