time_s,force_N,weight_g
2457.178,-0.188867,-19.2769
2457.615,-0.188439,-19.2332
2458.052,-0.188403,-19.2295
2458.49,-0.188619,-19.2515
2458.927,-0.188753,-19.2653
2459.364,-0.18868,-19.2578
2459.802,-0.188602,-19.2499
2460.239,-0.189116,-19.3023
2460.676,-0.189523,-19.3439
2461.114,-0.190122,-19.405
2461.551,-0.189149,-19.3056
2461.988,-0.188867,-19.2769
2462.426,-0.188961,-19.2865
2462.863,-0.187792,-19.1671
2463.301,-0.187673,-19.155
2463.738,-0.187645,-19.1521
2464.175,-0.186284,-19.0132
2464.613,-0.187005,-19.0868
2465.05,-0.187042,-19.0906
2465.487,-0.186638,-19.0494
2465.925,-0.186614,-19.0469
2466.362,-0.186064,-18.9907
2466.799,-0.185999,-18.9841
2467.237,-0.1861,-18.9945
2467.674,-0.184935,-18.8755
2468.111,-0.184996,-18.8818
2468.549,-0.185131,-18.8955
2468.986,-0.184201,-18.8007
2469.423,-0.184487,-18.8298
2469.861,-0.184226,-18.8032
2470.298,-0.184303,-18.8111
2470.735,-0.184214,-18.8019
2471.173,-0.183073,-18.6855
2471.61,-0.183207,-18.6992
2472.047,-0.183525,-18.7316
2472.485,-0.184087,-18.789
2472.922,-0.183773,-18.757
2473.359,-0.184104,-18.7907
2473.797,-0.184055,-18.7857
2474.234,-0.18368,-18.7474
2474.671,-0.183814,-18.7611
2475.109,-0.183105,-18.6888
2475.546,-0.182502,-18.6272
2475.983,-0.182217,-18.5981
2476.421,-0.18315,-18.6934
2476.858,-0.182535,-18.6306
2477.295,-0.181728,-18.5482
2477.733,-0.182836,-18.6613
2478.17,-0.18229,-18.6056
2478.607,-0.182294,-18.606
2479.045,-0.182172,-18.5935
2479.482,-0.181422,-18.517
2479.919,-0.181035,-18.4775
2480.357,-0.180114,-18.3835
2480.794,-0.180444,-18.4172
2481.231,-0.180782,-18.4517
2481.669,-0.180399,-18.4126
2482.106,-0.181108,-18.485
2482.543,-0.181414,-18.5162
2482.981,-0.181475,-18.5224
2483.418,-0.181386,-18.5133
2483.855,-0.181288,-18.5033
2484.293,-0.181691,-18.5445
2484.73,-0.181577,-18.5328
2485.167,-0.181471,-18.522
2485.605,-0.182975,-18.6755
2486.042,-0.18152,-18.527
2486.479,-0.181659,-18.5411
2486.917,-0.181467,-18.5216
