time_s,force_N,weight_g
1018.764,3.460482,353.1969
1019.202,3.459817,353.1291
1019.639,3.4606,353.209
1020.076,3.460759,353.2252
1020.514,3.459259,353.0721
1020.951,3.45895,353.0405
1021.388,3.458342,352.9785
1021.826,3.458546,352.9993
1022.263,3.459324,353.0788
1022.7,3.459084,353.0542
1023.138,3.458729,353.018
1023.575,3.457205,352.8625
1024.012,3.46375,353.5305
1024.449,3.466435,353.8045
1024.887,3.465351,353.6939
1025.324,3.464842,353.6419
1025.761,3.462715,353.4248
1026.199,3.461024,353.2522
1026.636,3.46069,353.2181
1027.073,3.459279,353.0742
1027.511,3.457886,352.9319
1027.948,3.456187,352.7585
1028.385,3.456187,352.7585
1028.823,3.457385,352.8808
1029.26,3.456843,352.8255
1029.697,3.457319,352.8741
1030.135,3.456032,352.7427
1030.572,3.454895,352.6266
1031.009,3.454402,352.5763
1031.447,3.45476,352.6129
1031.884,3.456064,352.746
1032.321,3.455017,352.6391
1032.759,3.457433,352.8857
1033.196,3.456321,352.7722
1033.633,3.457495,352.892
1034.071,3.456839,352.825
1034.508,3.456851,352.8263
1034.945,3.455221,352.6599
1035.383,3.455909,352.7302
1035.82,3.456431,352.7834
1036.257,3.456227,352.7627
1036.694,3.455685,352.7073
1037.132,3.455013,352.6387
1037.569,3.456048,352.7444
1038.006,3.479386,355.1264
1038.444,3.491195,356.3317
1038.881,3.490421,356.2527
1039.318,3.490185,356.2286
1039.756,3.491171,356.3292
1040.193,3.490584,356.2693
1040.63,3.489871,356.1965
1041.068,3.490935,356.3051
1041.505,3.492447,356.4594
1041.942,3.491542,356.3671
1042.38,3.491798,356.3932
1042.817,3.493135,356.5297
1043.254,3.493865,356.6042
1043.691,3.492406,356.4553
1044.129,3.493763,356.5937
1044.566,3.492438,356.4586
1045.003,3.491603,356.3733
1045.441,3.491729,356.3862
1045.878,3.490922,356.3038
1046.315,3.490756,356.2868
1046.753,3.491644,356.3774
1047.19,3.492907,356.5064
1047.627,3.492251,356.4395
1048.065,3.492157,356.4299
1048.502,3.490564,356.2672
