time_s,force_N,weight_g
1095.291,4.332278,442.1775
1095.729,4.334393,442.3934
1096.166,4.334165,442.37
1096.603,4.33454,442.4084
1097.041,4.336374,442.5956
1097.478,4.336174,442.5751
1097.915,4.334825,442.4375
1098.352,4.335929,442.5501
1098.79,4.335469,442.5031
1099.227,4.334597,442.4142
1099.664,4.334283,442.3821
1100.102,4.336129,442.5706
1100.539,4.335342,442.4902
1100.976,4.335383,442.4944
1101.413,4.335718,442.5286
1101.851,4.335962,442.5535
1102.288,4.336206,442.5785
1102.725,4.338211,442.783
1103.163,4.338309,442.7931
1103.6,4.338998,442.8634
1104.037,4.340559,443.0226
1104.474,4.34117,443.0851
1104.912,4.340982,443.0659
1105.349,4.34214,443.184
1105.786,4.343154,443.2876
1106.224,4.342661,443.2373
1106.661,4.343167,443.2889
1107.098,4.343566,443.3296
1107.535,4.342641,443.2352
1107.973,4.343468,443.3196
1108.41,4.34304,443.2759
1108.847,4.344015,443.3754
1109.285,4.342783,443.2498
1109.722,4.343252,443.2975
1110.159,4.342935,443.2652
1110.596,4.342401,443.2106
1111.034,4.343802,443.3537
1111.471,4.343977,443.3716
1111.908,4.343843,443.3578
1112.346,4.343672,443.3404
1112.783,4.344267,443.4012
1113.22,4.345171,443.4935
1113.657,4.345066,443.4826
1114.095,4.345396,443.5163
1114.532,4.346911,443.6711
1114.969,4.346879,443.6677
1115.407,4.347747,443.7563
1115.844,4.348134,443.7959
1116.281,4.34875,443.8587
1116.718,4.349569,443.9423
1117.156,4.348855,443.8695
1117.593,4.350335,444.0204
1118.03,4.350693,444.0571
1118.468,4.350938,444.082
1118.905,4.350599,444.0475
1119.342,4.351133,444.102
1119.779,4.351964,444.1868
1120.217,4.352156,444.2064
1120.654,4.351407,444.1299
1121.091,4.352303,444.2214
1121.529,4.351496,444.139
1121.966,4.350832,444.0712
1122.403,4.351647,444.1544
1122.841,4.351692,444.159
1123.278,4.350823,444.0703
1123.715,4.351349,444.124
1124.152,4.351818,444.1718
1124.59,4.352103,444.2009
1125.027,4.351769,444.1668
