time_s,force_N,weight_g
1389.158,0.968294,98.8297
1389.596,0.968714,98.8726
1390.033,0.969786,98.982
1390.47,0.970226,99.0269
1390.907,0.969847,98.9882
1391.345,0.970503,99.0552
1391.782,0.970544,99.0593
1392.219,0.970177,99.0219
1392.657,0.970466,99.0514
1393.094,0.97016,99.0202
1393.531,0.970784,99.0839
1393.969,0.970719,99.0772
1394.406,0.970715,99.0768
1394.843,0.969969,99.0007
1395.281,0.970825,99.088
1395.718,0.970906,99.0963
1396.155,0.970804,99.0859
1396.593,0.97076,99.0814
1397.03,0.972145,99.2228
1397.467,0.971746,99.182
1397.905,0.972247,99.2332
1398.342,0.972866,99.2964
1398.779,0.973266,99.3372
1399.217,0.972398,99.2486
1399.654,0.974631,99.4765
1400.091,0.973991,99.4112
1400.529,0.973897,99.4016
1400.966,0.97417,99.4295
1401.403,0.974769,99.4906
1401.841,0.97404,99.4162
1402.278,0.973551,99.3663
1402.715,0.974056,99.4178
1403.152,0.97428,99.4407
1403.59,0.972667,99.276
1404.027,0.973253,99.3359
1404.464,0.972275,99.2361
1404.902,0.970116,99.0156
1405.339,0.971359,99.1425
1405.776,0.971469,99.1537
1406.214,0.970046,99.0086
1406.651,0.969125,98.9146
1407.088,0.970006,99.0044
1407.526,0.969117,98.9137
1407.963,0.968746,98.8759
1408.4,0.970613,99.0664
1408.838,0.969529,98.9557
1409.275,0.969513,98.9541
1409.712,0.970698,99.0751
1410.15,0.971265,99.1329
1410.587,0.97146,99.1529
1411.024,0.971839,99.1916
1411.462,0.973021,99.3122
1411.899,0.972557,99.2648
1412.336,0.972271,99.2357
1412.774,0.973824,99.3941
1413.211,0.97371,99.3825
1413.648,0.973319,99.3426
1414.086,0.973942,99.4062
1414.523,0.973645,99.3758
1414.96,0.972911,99.301
1415.398,0.972712,99.2806
1415.835,0.974134,99.4257
1416.272,0.973498,99.3609
1416.71,0.973999,99.412
1417.147,0.974598,99.4732
1417.584,0.974623,99.4757
1418.022,0.974333,99.4461
1418.459,0.975841,99.6
1418.896,0.974574,99.4707
