time_s,force_N,weight_g
791.735,-0.126788,-12.9407
792.173,-0.127056,-12.968
792.61,-0.127137,-12.9763
793.047,-0.127768,-13.0408
793.484,-0.128271,-13.092
793.921,-0.127481,-13.0114
794.358,-0.127756,-13.0395
794.795,-0.128842,-13.1503
795.232,-0.129469,-13.2144
795.669,-0.129745,-13.2425
796.106,-0.129915,-13.2599
796.543,-0.130061,-13.2748
796.98,-0.131418,-13.4132
797.417,-0.159926,-16.323
797.855,-6.142672,-626.9567
798.292,-25.73641,-2626.8076
798.729,-2.108269,-215.1823
799.166,0.013438,1.3716
799.603,-0.005302,-0.5411
800.04,-0.014856,-1.5163
800.477,-0.01955,-1.9954
800.914,-0.02315,-2.3629
801.351,-0.026135,-2.6675
801.788,-0.027399,-2.7965
802.225,-0.028816,-2.9412
802.663,-0.030392,-3.102
803.1,-0.030914,-3.1553
803.537,-0.03251,-3.3182
803.974,-0.032543,-3.3215
804.411,-0.033219,-3.3905
804.848,-0.033778,-3.4476
805.285,-0.035507,-3.6241
805.722,-0.035078,-3.5803
806.159,-0.036406,-3.7158
806.596,-0.03699,-3.7754
807.033,-0.037617,-3.8394
807.47,-0.037079,-3.7845
807.908,-0.038217,-3.9006
808.345,-0.038205,-3.8994
808.782,-0.038103,-3.889
809.219,-0.039318,-4.0131
809.656,-0.055571,-5.6719
810.093,-2.278248,-232.5312
810.53,-12.134993,-1238.5679
810.967,-1.378944,-140.7431
811.404,-0.023547,-2.4034
811.841,-0.049391,-5.0411
812.278,-0.061302,-6.2569
812.715,-0.068382,-6.9794
813.152,-0.074161,-7.5693
813.59,-0.076073,-7.7644
814.027,-0.077596,-7.9199
814.464,-0.079349,-8.0989
814.901,-0.080986,-8.2659
815.338,-0.082667,-8.4374
815.775,-0.083894,-8.5627
816.212,-0.084708,-8.6458
816.649,-0.085757,-8.7528
817.086,-0.088365,-9.019
817.523,-0.08843,-9.0257
817.961,-0.089924,-9.1782
818.398,-0.090346,-9.2212
818.835,-0.09007,-9.1931
819.272,-0.091403,-9.3291
819.709,-0.093006,-9.4928
820.146,-0.093059,-9.4981
820.583,-0.093622,-9.5556
821.02,-0.093999,-9.5941
821.457,-0.095108,-9.7073
