time_s,force_N,weight_g
864.731,0.137671,14.0515
865.168,0.138068,14.092
865.605,0.138655,14.1519
866.042,0.13887,14.1738
866.479,0.138987,14.1858
866.916,0.139052,14.1925
867.353,0.139344,14.2222
867.791,1.222157,124.7405
868.228,4.143156,422.8746
868.665,4.458844,455.0956
869.102,4.451157,454.311
869.539,4.439796,453.1514
869.976,4.433944,452.5541
870.413,4.42974,452.125
870.85,2.720174,277.6368
871.288,0.174041,17.7636
871.725,0.177844,18.1518
872.162,0.182242,18.6007
872.599,0.185993,18.9835
873.036,0.188637,19.2534
873.473,0.189962,19.3886
873.91,0.192756,19.6738
874.347,0.193376,19.7371
874.784,0.19466,19.8681
875.221,0.195591,19.9632
875.659,0.196559,20.062
876.096,0.197288,20.1364
876.533,0.198098,20.2191
876.97,0.1982,20.2294
877.407,0.198309,20.2406
877.844,0.199374,20.3493
878.281,0.199208,20.3323
878.718,0.20035,20.4489
879.155,0.199941,20.4072
879.593,0.20018,20.4315
880.03,0.200103,20.4237
880.467,0.20097,20.5121
880.904,0.200427,20.4568
881.341,0.200561,20.4704
881.778,0.201112,20.5266
882.215,0.20084,20.4989
882.652,0.200812,20.496
883.09,0.200905,20.5055
883.527,0.201294,20.5452
883.964,0.201666,20.5833
884.401,0.201934,20.6105
884.838,0.200528,20.4671
885.275,0.200593,20.4737
885.712,0.198977,20.3088
886.149,0.199285,20.3402
886.587,0.198848,20.2955
887.024,0.199593,20.3716
887.461,0.198799,20.2906
887.898,0.19933,20.3447
888.335,0.198677,20.2782
888.772,0.646655,66.0013
889.209,3.989778,407.22
889.647,4.516266,460.9564
890.084,4.510811,460.3996
890.521,4.496198,458.9081
890.958,3.085821,314.9568
891.395,0.097834,9.9855
891.832,0.111305,11.3604
892.269,0.117724,12.0156
892.706,0.122317,12.4844
893.144,0.121952,12.4472
893.581,0.114869,11.7242
894.018,0.115189,11.7568
894.455,0.115687,11.8077
