time_s,force_N,weight_g
703.885,0.149538,15.2627
704.322,0.150348,15.3454
704.759,0.149254,15.2337
705.196,0.148861,15.1936
705.633,0.148375,15.144
706.07,0.148205,15.1267
706.507,0.148501,15.1569
706.944,0.147148,15.0188
707.381,0.147557,15.0605
707.818,0.147306,15.0349
708.255,0.146905,14.994
708.692,0.146565,14.9593
709.129,0.14652,14.9547
709.567,0.144876,14.7869
710.004,0.144799,14.779
710.441,0.145362,14.8365
710.878,0.144738,14.7728
711.315,0.146127,14.9146
711.752,0.14533,14.8332
712.189,0.144568,14.7555
712.626,0.144669,14.7658
713.063,0.14373,14.6699
713.5,0.143276,14.6236
713.937,0.143345,14.6306
714.374,0.14341,14.6372
714.811,0.142661,14.5608
715.248,0.141539,14.4463
715.685,0.141984,14.4917
716.122,0.141693,14.462
716.559,0.141437,14.4359
716.996,0.140478,14.338
717.433,0.139971,14.2863
717.87,0.136857,13.9684
718.307,0.137768,14.0614
718.744,0.137233,14.0068
719.181,0.137724,14.0569
719.618,0.138878,14.1747
720.055,0.138801,14.1668
720.492,0.138598,14.1462
720.929,0.138043,14.0895
721.367,0.138226,14.1081
721.804,0.138525,14.1387
722.241,0.138598,14.1462
722.678,0.138825,14.1693
723.115,0.139117,14.1991
723.552,0.138359,14.1218
723.989,0.137894,14.0742
724.426,0.137975,14.0825
724.863,0.138323,14.118
725.3,0.139587,14.247
725.737,0.138525,14.1387
726.174,0.139441,14.2321
726.611,0.138858,14.1726
727.048,0.139514,14.2396
727.485,0.139526,14.2408
727.922,0.141409,14.433
728.359,0.141818,14.4748
728.797,0.141458,14.438
729.234,0.139477,14.2359
729.671,0.13699,13.982
730.108,0.136399,13.9217
730.545,0.139477,14.2359
730.982,0.142652,14.5599
731.419,0.142843,14.5794
731.856,0.143191,14.6149
732.293,0.142968,14.5922
732.73,0.142203,14.5141
733.167,0.142681,14.5628
733.604,0.14226,14.5198
