time_s,force_N,weight_g
974.075,4.491246,458.4026
974.512,4.491294,458.4076
974.95,4.492338,458.5142
975.388,4.491096,458.3873
975.826,4.491003,458.3779
976.264,4.490133,458.2891
976.701,4.490623,458.3391
977.139,4.49108,458.3857
977.577,4.490784,458.3555
978.015,4.490097,458.2854
978.452,4.490327,458.3088
978.89,4.490416,458.318
979.328,4.490113,458.287
979.766,4.490784,458.3555
980.203,4.489914,458.2668
980.641,4.489623,458.237
981.079,4.489748,458.2498
981.517,4.490319,458.3081
981.954,4.490634,458.3402
982.392,4.491529,458.4315
982.83,4.49144,458.4225
983.268,4.490667,458.3436
983.706,4.490869,458.3642
984.143,4.490477,458.3242
984.581,4.491213,458.3993
985.019,4.491282,458.4064
985.457,4.491436,458.422
985.894,4.490881,458.3654
986.332,4.491148,458.3927
986.77,4.490562,458.3329
987.208,4.490825,458.3597
987.646,4.490545,458.3312
988.083,4.490242,458.3002
988.521,4.490097,458.2854
988.959,4.490266,458.3027
989.397,4.489769,458.2519
989.835,4.489748,458.2498
990.272,4.489287,458.2028
990.71,4.490206,458.2965
991.148,4.490165,458.2924
991.586,4.489935,458.2689
992.024,4.49057,458.3337
992.461,4.490185,458.2944
992.899,4.489773,458.2523
993.337,4.489437,458.218
993.775,4.489668,458.2416
994.212,4.489146,458.1884
994.65,4.488927,458.166
995.088,4.488778,458.1508
995.526,4.489065,458.18
995.964,4.489138,458.1875
996.401,4.489012,458.1747
996.839,4.48845,458.1173
997.277,4.488988,458.1722
997.715,4.488559,458.1284
998.152,4.48885,458.1581
998.59,4.488664,458.1392
999.028,4.488373,458.1094
999.466,4.488595,458.1322
999.903,4.488567,458.1292
1000.341,4.488802,458.1532
1000.779,4.488425,458.1148
1001.217,4.489745,458.2495
1001.655,4.489955,458.2709
1002.092,4.489243,458.1983
1002.53,4.489073,458.1809
1002.968,4.489219,458.1958
1003.406,4.489692,458.2441
1003.843,4.488967,458.1701
