time_s,force_N,weight_g
656.3,1.890568,192.9623
656.737,1.891065,193.0131
657.175,1.891551,193.0627
657.613,1.890268,192.9317
658.05,1.891077,193.0143
658.488,1.890988,193.0053
658.926,1.88958,192.8616
659.363,1.889681,192.8719
659.801,1.891053,193.0119
660.239,1.890187,192.9235
660.676,1.889738,192.8777
661.114,1.889661,192.8698
661.552,1.890098,192.9144
661.989,1.888723,192.774
662.427,1.889402,192.8434
662.864,1.890556,192.9611
663.302,1.889208,192.8236
663.74,1.889245,192.8273
664.177,1.889152,192.8178
664.615,1.888197,192.7203
665.053,1.888581,192.7596
665.49,1.888707,192.7724
665.928,1.887683,192.6679
666.366,1.887493,192.6485
666.803,1.888775,192.7794
667.241,1.888634,192.7649
667.679,1.887727,192.6724
668.117,1.887481,192.6472
668.554,1.887873,192.6873
668.992,1.886538,192.551
669.43,1.88672,192.5696
669.867,1.888197,192.7203
670.305,1.886987,192.5969
670.743,1.886336,192.5304
671.18,1.887303,192.6291
671.618,1.886987,192.5969
672.056,1.886121,192.5085
672.493,1.887307,192.6295
672.931,1.886348,192.5316
673.369,1.885781,192.4738
673.806,1.88653,192.5502
674.244,1.885773,192.473
674.682,1.885781,192.4738
675.119,1.886093,192.5056
675.557,1.886222,192.5188
675.994,1.885692,192.4647
676.432,1.885482,192.4432
676.87,1.885947,192.4907
677.307,1.885312,192.4259
677.745,1.884729,192.3664
678.183,1.885781,192.4738
678.62,1.885259,192.4205
679.058,1.884879,192.3817
679.495,1.885967,192.4928
679.933,1.886182,192.5147
680.371,1.885336,192.4284
680.808,1.885741,192.4697
681.246,1.885271,192.4218
681.684,1.884952,192.3891
682.121,1.884956,192.3896
682.559,1.885381,192.4329
682.997,1.885142,192.4086
683.434,1.883932,192.2851
683.872,1.885482,192.4432
684.31,1.885927,192.4887
684.747,1.884211,192.3136
685.185,1.884697,192.3631
685.622,1.885377,192.4325
686.06,1.883597,192.2508
