time_s,force_N,weight_g
1071.252,3.819753,389.8662
1071.689,3.824928,390.3944
1072.127,3.819426,389.8328
1072.565,3.820263,389.9182
1073.002,3.820457,389.9381
1073.44,3.817673,389.6539
1073.878,3.817184,389.604
1074.315,3.816743,389.559
1074.753,3.81616,389.4995
1075.191,3.81364,389.2422
1075.628,3.81279,389.1555
1076.066,3.813207,389.1981
1076.504,3.811127,388.9858
1076.941,3.811702,389.0445
1077.379,3.813599,389.2381
1077.817,3.813049,389.1819
1078.254,3.811888,389.0634
1078.692,3.814437,389.3236
1079.129,3.813802,389.2588
1079.567,3.813988,389.2778
1080.005,3.813943,389.2732
1080.442,3.81381,389.2596
1080.88,3.811584,389.0325
1081.317,3.811512,389.0251
1081.755,3.811932,389.068
1082.193,3.810755,388.9478
1082.63,3.810354,388.9069
1083.068,3.8108,388.9524
1083.506,3.811265,388.9998
1083.943,3.809901,388.8607
1084.381,3.811237,388.997
1084.819,3.809505,388.8202
1085.256,3.809226,388.7917
1085.694,3.809715,388.8417
1086.131,3.810403,388.9119
1086.569,3.808696,388.7376
1087.006,3.807527,388.6183
1087.444,3.806992,388.5638
1087.882,3.805313,388.3924
1088.319,3.805273,388.3882
1088.757,3.806179,388.4808
1089.195,3.807194,388.5844
1089.632,3.806038,388.4663
1090.07,3.806515,388.515
1090.507,3.806827,388.5469
1090.945,3.805815,388.4436
1091.382,3.806717,388.5357
1091.82,3.808053,388.672
1092.258,3.807535,388.6191
1092.695,3.808141,388.6811
1093.133,3.807672,388.6332
1093.57,3.807672,388.6332
1094.008,3.80698,388.5626
1094.446,3.807086,388.5733
1094.883,3.806183,388.4812
1095.321,3.805726,388.4345
1095.758,3.807017,388.5663
1096.196,3.80798,388.6646
1096.634,3.806082,388.4709
1097.071,3.807393,388.6047
1097.509,3.809833,388.8537
1097.946,3.808773,388.7455
1098.384,3.809217,388.7909
1098.822,3.809926,388.8632
1099.259,3.809019,388.7707
1099.697,3.808453,388.7128
1100.134,3.810751,388.9474
1100.572,3.810678,388.94
1101.01,3.81052,388.9239
