time_s,force_N,weight_g
591.532,0.928305,94.7482
591.97,0.928281,94.7458
592.407,0.927775,94.6941
592.845,0.927354,94.6512
593.282,0.927087,94.6239
593.72,0.927039,94.619
594.158,0.927152,94.6305
594.595,0.926355,94.5492
595.033,0.927342,94.6499
595.471,0.926638,94.5781
595.908,0.926679,94.5822
596.346,0.925983,94.5112
596.783,0.927144,94.6297
597.221,0.927358,94.6516
597.659,0.926529,94.5669
598.096,0.927075,94.6227
598.534,0.927047,94.6198
598.971,0.92788,94.7049
599.409,0.926764,94.5909
599.847,0.927112,94.6264
600.284,0.927091,94.6244
600.722,0.926857,94.6004
601.16,0.928115,94.7288
601.597,0.92606,94.519
602.035,0.927176,94.633
602.472,0.927132,94.6285
602.91,0.92714,94.6293
603.348,0.9264,94.5537
603.785,0.926946,94.6095
604.223,0.927864,94.7032
604.661,0.927654,94.6817
605.098,0.926889,94.6037
605.536,0.926885,94.6033
605.973,0.926541,94.5682
606.411,0.926909,94.6058
606.849,0.926452,94.5591
607.286,0.92627,94.5405
607.724,0.927265,94.6421
608.161,0.926319,94.5455
608.599,0.926169,94.5302
609.037,0.925845,94.4972
609.474,0.926282,94.5418
609.912,0.926824,94.5971
610.349,0.926145,94.5277
610.787,0.926003,94.5133
611.225,0.926072,94.5203
611.662,0.926865,94.6012
612.1,0.926816,94.5963
612.538,0.92612,94.5252
612.975,0.92606,94.519
613.413,0.92555,94.467
613.85,0.925465,94.4583
614.288,0.925797,94.4922
614.726,0.926476,94.5616
615.163,0.926363,94.55
615.601,0.926084,94.5215
616.038,0.925845,94.4972
616.476,0.926153,94.5285
616.914,0.926687,94.5831
617.351,0.926294,94.543
617.789,0.927342,94.6499
618.226,0.927484,94.6644
618.664,0.928123,94.7296
619.102,0.926905,94.6053
619.539,0.927536,94.6698
619.977,0.928394,94.7573
620.415,0.928382,94.7561
620.852,0.928418,94.7598
621.29,0.929033,94.8226
