time_s,force_N,weight_g
194.41,2.719867,277.6055
194.847,2.718554,277.4714
195.284,2.717454,277.3592
195.721,2.715213,277.1304
196.159,2.711758,276.7778
196.596,2.712914,276.8958
197.033,2.711515,276.753
197.47,2.705505,276.1395
197.908,2.706575,276.2488
198.345,2.706204,276.2109
198.782,2.701564,275.7374
199.219,2.700793,275.6587
199.657,2.701536,275.7344
200.094,2.698166,275.3905
200.531,2.69928,275.5042
200.968,2.696539,275.2244
201.406,2.69267,274.8296
201.843,2.689871,274.5439
202.28,2.686845,274.235
202.717,2.686559,274.2058
203.155,2.682819,273.8241
203.592,2.684175,273.9625
204.029,2.68319,273.862
204.466,2.680834,273.6215
204.904,2.683076,273.8503
205.341,2.683847,273.929
205.778,2.685631,274.1111
206.215,2.683261,273.8693
206.653,2.686973,274.2481
207.09,2.68092,273.6303
207.527,2.682619,273.8037
207.964,2.679963,273.5327
208.402,2.684204,273.9654
208.839,2.683247,273.8678
209.276,2.682376,273.7789
209.713,2.681405,273.6798
210.151,2.681348,273.674
210.588,2.677707,273.3024
211.025,2.677807,273.3126
211.462,2.676408,273.1698
211.9,2.675152,273.0416
212.337,2.678021,273.3344
212.774,2.679235,273.4583
213.211,2.67648,273.1771
213.649,2.677707,273.3024
214.086,2.68142,273.6813
