time_s,force_N,weight_g
230.702,2.694911,275.0583
231.139,2.693426,274.9067
231.576,2.695325,275.1006
232.013,2.696739,275.2448
232.451,2.694626,275.0292
232.888,2.695482,275.1166
233.325,2.697967,275.3701
233.762,2.698609,275.4357
234.2,2.693469,274.9111
234.637,2.69474,275.0408
235.074,2.692099,274.7713
235.511,2.691713,274.7319
235.949,2.690942,274.6532
236.386,2.689743,274.5308
236.823,2.688601,274.4142
237.26,2.68466,274.012
237.698,2.68349,273.8926
238.135,2.681248,273.6638
238.572,2.679906,273.5268
239.01,2.678236,273.3563
239.447,2.675594,273.0867
239.884,2.674238,272.9483
240.321,2.672382,272.7589
240.759,2.669541,272.4689
241.196,2.667828,272.294
241.633,2.66887,272.4004
242.07,2.670498,272.5665
242.508,2.670912,272.6088
242.945,2.671711,272.6904
243.382,2.66837,272.3494
243.82,2.671211,272.6394
244.257,2.670583,272.5753
244.694,2.674238,272.9483
245.131,2.674524,272.9774
245.569,2.676365,273.1654
246.006,2.67648,273.1771
246.443,2.678835,273.4175
246.88,2.675352,273.062
247.318,2.681334,273.6725
247.755,2.681691,273.709
248.192,2.686616,274.2117
248.629,2.690129,274.5702
249.067,2.695268,275.0947
249.504,2.695097,275.0773
249.941,2.698937,275.4692
250.378,2.699451,275.5217
