time_s,force_N,weight_g
2499.113,1.997193,203.8451
2499.55,1.997854,203.9126
2499.987,1.999484,204.0789
2500.424,1.999047,204.0343
2500.861,1.998957,204.0252
2501.298,2.000035,204.1352
2501.735,2.000043,204.136
2502.172,1.999904,204.1219
2502.609,1.999177,204.0477
2503.046,2.000027,204.1344
2503.483,1.99901,204.0306
2503.92,2.000243,204.1565
2504.357,2.00039,204.1715
2504.794,2.000599,204.1927
2505.231,2.000717,204.2048
2505.668,2.001611,204.2961
2506.105,2.000741,204.2073
2506.542,2.002906,204.4282
2506.979,2.002498,204.3866
2507.416,2.002751,204.4124
2507.853,2.003024,204.4403
2508.29,2.002436,204.3803
2508.727,2.002608,204.3978
2509.164,2.002816,204.4191
2509.601,2.003784,204.5179
2510.038,2.004045,204.5445
2510.475,2.004401,204.5808
2510.912,2.003915,204.5312
2511.349,2.004654,204.6066
2511.786,2.005132,204.6554
2512.223,2.004442,204.585
2512.66,2.004997,204.6417
2513.097,2.005981,204.7421
2513.534,2.005332,204.6758
2513.971,2.005957,204.7396
