time_s,force_N,weight_g
2070.426,4.865869,496.6389
2070.864,4.8691,496.9686
2071.301,4.870304,497.0916
2071.738,4.867605,496.816
2072.175,4.869336,496.9927
2072.612,4.871619,497.2258
2073.049,4.867682,496.824
2073.486,4.865057,496.556
2073.923,4.867433,496.7985
2074.36,4.86473,496.5226
2074.797,4.861536,496.1967
2075.234,4.863423,496.3892
2075.671,4.864101,496.4584
2076.109,4.860519,496.0928
2076.546,4.86143,496.1858
2076.983,4.863068,496.3529
2077.42,4.859302,495.9686
2077.857,4.858404,495.877
2078.294,4.86201,496.245
2078.731,4.859968,496.0366
2079.168,4.855937,495.6252
2079.605,4.860086,496.0486
2080.042,4.861777,496.2212
2080.479,4.859163,495.9544
2080.916,4.861262,496.1687
2081.353,4.866065,496.6589
2081.791,4.863529,496.4001
2082.228,4.863145,496.3609
2082.665,4.868033,496.8598
2083.102,4.86796,496.8523
2083.539,4.86542,496.593
2083.976,4.8699,497.0504
2084.413,4.870998,497.1624
2084.85,4.868646,496.9223
2085.287,4.869896,497.0499
