time_s,force_N,weight_g
1216.824,7.400426,755.3305
1217.261,7.400271,755.3147
1217.698,7.400589,755.3472
1218.135,7.400904,755.3793
1218.572,7.40039,755.3268
1219.009,7.400647,755.353
1219.447,7.401072,755.3964
1219.884,7.418159,757.1404
1220.321,7.447539,760.1392
1220.758,7.45393,760.7914
1221.195,7.455666,760.9686
1221.632,7.455229,760.924
1222.07,7.455061,760.9069
1222.507,7.45415,760.8139
1222.944,7.453558,760.7535
1223.381,7.454579,760.8577
1223.818,7.455473,760.949
1224.255,7.453922,760.7906
1224.693,7.45333,760.7302
1225.13,7.45364,760.7618
1225.567,7.451843,760.5784
1226.004,7.450005,760.3908
1226.441,7.449229,760.3116
1226.878,7.447988,760.1849
1227.315,7.444185,759.7968
1227.753,7.442813,759.6568
1228.19,7.44223,759.5973
1228.627,7.440273,759.3976
1229.064,7.438951,759.2626
1229.501,7.437112,759.075
1229.938,7.434421,758.8002
1230.375,7.432816,758.6364
1230.813,7.432216,758.5751
1231.25,7.431023,758.4534
1231.687,7.428924,758.2392
