time_s,force_N,weight_g
89.993,2.927618,298.8097
90.43,2.926059,298.6506
90.867,2.925074,298.5501
91.305,2.924446,298.486
91.742,2.923288,298.3678
92.179,2.92343,298.3823
92.616,2.922767,298.3146
93.054,2.921876,298.2237
93.491,2.92193,298.2291
93.928,2.920994,298.1336
94.365,2.920054,298.0377
94.802,2.919341,297.9649
95.24,2.91829,297.8576
95.677,2.917292,297.7558
96.114,2.915902,297.6139
96.551,2.915942,297.618
96.988,2.915675,297.5907
97.426,2.914374,297.458
97.863,2.913376,297.3561
98.3,2.913769,297.3961
98.737,2.913176,297.3357
99.174,2.910766,297.0897
99.612,2.910966,297.1101
100.049,2.910022,297.0138
100.486,2.907977,296.8051
100.923,2.906204,296.6241
101.361,2.90681,296.686
101.798,2.904699,296.4704
102.235,2.904146,296.4141
102.672,2.903843,296.3831
103.109,2.902436,296.2395
103.547,2.90191,296.1858
103.984,2.900712,296.0635
104.421,2.899696,295.9598
104.858,2.899567,295.9467
105.295,2.901015,296.0945
105.733,2.900538,296.0458
106.17,2.898204,295.8075
106.607,2.897019,295.6866
107.044,2.896778,295.662
107.481,2.896159,295.5988
107.919,2.895919,295.5743
108.356,2.893811,295.3592
108.793,2.894284,295.4074
109.23,2.893509,295.3283
109.667,2.892342,295.2092
