time_s,force_N,weight_g
237.125,1.036515,105.7928
237.562,1.035213,105.6599
237.999,1.033828,105.5185
238.436,1.033691,105.5045
238.873,1.033288,105.4633
239.31,1.033857,105.5215
239.747,1.034874,105.6253
240.184,1.035945,105.7346
240.621,1.036378,105.7787
241.059,1.03794,105.9382
241.496,1.040254,106.1743
241.933,1.039841,106.1322
242.37,1.041236,106.2746
242.807,1.04044,106.1934
243.244,1.04131,106.2821
243.681,1.040755,106.2255
244.118,1.042012,106.3538
244.555,1.041914,106.3438
244.992,1.041344,106.2856
245.429,1.040548,106.2044
245.866,1.04128,106.2791
246.303,1.040091,106.1578
246.74,1.037601,105.9036
247.177,1.037424,105.8855
247.614,1.037827,105.9266
248.051,1.038176,105.9622
248.488,1.037989,105.9432
248.925,1.038682,106.0139
249.362,1.038431,105.9883
249.799,1.038126,105.9572
250.236,1.038146,105.9592
250.673,1.039286,106.0755
251.11,1.039998,106.1482
251.547,1.039934,106.1417
251.984,1.042189,106.3719
252.421,1.059309,108.1192
252.858,1.058037,107.9894
253.295,1.058007,107.9864
253.732,1.059152,108.1032
254.169,1.059216,108.1097
254.606,1.059171,108.1052
255.043,1.059274,108.1157
255.48,1.060242,108.2145
255.917,1.059574,108.1463
256.355,1.059574,108.1463
256.792,1.060174,108.2075
