time_s,force_N,weight_g
1004.358,2.887786,294.7443
1004.797,2.886315,294.5941
1005.235,2.886409,294.6037
1005.673,2.887664,294.7318
1006.111,2.886953,294.6592
1006.549,2.885915,294.5533
1006.987,2.887925,294.7585
1007.425,2.886846,294.6483
1007.863,2.885845,294.5461
1008.301,2.886152,294.5774
1008.74,2.886789,294.6425
1009.178,2.886352,294.5978
1009.616,2.885624,294.5236
1010.054,2.886642,294.6275
1010.492,2.886184,294.5807
1010.93,2.884529,294.4118
1011.368,2.887149,294.6792
1011.806,2.885257,294.4861
1012.245,2.884799,294.4393
1012.683,2.885359,294.4965
1013.121,2.886319,294.5945
1013.559,2.886045,294.5666
1013.997,2.885105,294.4706
1014.435,2.885686,294.5299
1014.873,2.884991,294.459
1015.311,2.884272,294.3855
1015.749,2.884762,294.4356
1016.188,2.885387,294.4994
1016.626,2.883708,294.328
1017.064,2.883744,294.3317
1017.502,2.885203,294.4806
1017.94,2.884546,294.4135
1018.378,2.883953,294.353
1018.816,2.885216,294.4819
1019.254,2.884705,294.4298
1019.692,2.883283,294.2846
1020.131,2.884513,294.4101
1020.569,2.884509,294.4097
1021.007,2.884247,294.383
1021.445,2.883941,294.3517
1021.883,2.884913,294.451
1022.321,2.884423,294.401
1022.759,2.882151,294.169
1023.197,2.88428,294.3864
1023.635,2.884182,294.3763
1024.073,2.882519,294.2066
1024.512,2.883785,294.3359
1024.95,2.883634,294.3205
1025.388,2.883034,294.2592
1025.826,2.882723,294.2274
1026.264,2.883356,294.2921
1026.702,2.8822,294.174
1027.14,2.881501,294.1028
1027.578,2.882465,294.2011
1028.016,2.881967,294.1503
1028.455,2.881215,294.0735
1028.893,2.881856,294.139
1029.331,2.882204,294.1745
1029.769,2.880937,294.0452
1030.207,2.880704,294.0214
1030.645,2.881946,294.1482
1031.083,2.880839,294.0352
1031.521,2.880262,293.9763
1031.959,2.880234,293.9734
1032.397,2.880332,293.9834
1032.836,2.879404,293.8887
1033.274,2.879699,293.9188
1033.712,2.880782,294.0293
1034.15,2.879412,293.8896
