time_s,force_N,weight_g
730.634,1.928256,196.809
731.072,1.928178,196.8011
731.51,1.928289,196.8124
731.948,1.928681,196.8524
732.386,1.928554,196.8395
732.824,1.927696,196.7519
733.262,1.92788,196.7707
733.701,1.932629,197.2554
734.139,1.936254,197.6254
734.577,1.938457,197.8502
735.015,1.940455,198.0542
735.453,1.94041,198.0496
735.891,1.939054,197.9111
736.329,1.939503,197.957
736.767,1.939323,197.9386
737.205,1.939135,197.9194
737.644,1.937987,197.8022
738.082,1.937823,197.7855
738.52,1.938759,197.881
738.958,1.938416,197.846
739.396,1.938028,197.8064
739.834,1.937112,197.7129
740.272,1.936777,197.6787
740.71,1.936965,197.6979
741.148,1.936679,197.6687
741.586,1.935796,197.5786
742.025,1.93567,197.5657
742.463,1.935277,197.5257
742.901,1.935196,197.5173
743.339,1.933663,197.3609
743.777,1.93464,197.4606
744.215,1.933569,197.3513
744.653,1.933222,197.3158
745.091,1.932715,197.2641
745.529,1.932821,197.2749
745.967,1.932482,197.2403
746.406,1.93202,197.1932
746.844,1.932801,197.2729
747.282,1.932139,197.2053
747.72,1.93184,197.1749
748.158,1.960759,200.1264
748.596,2.008407,204.9897
749.034,2.009364,205.0873
749.472,2.008759,205.0256
749.91,2.008685,205.0181
750.349,2.008105,204.9589
750.787,2.007324,204.8792
751.225,2.007385,204.8854
751.663,2.006732,204.8187
752.101,2.006474,204.7924
752.539,2.006446,204.7895
752.977,2.006491,204.7941
753.415,2.006331,204.7778
753.853,2.006499,204.7949
754.291,2.005641,204.7073
754.73,2.005277,204.6702
755.168,2.005796,204.7232
755.606,2.004884,204.6302
756.044,2.00544,204.6869
756.482,2.00573,204.7165
756.92,2.005142,204.6564
757.358,2.004325,204.573
757.796,2.004263,204.5668
758.234,2.004182,204.5584
758.673,2.003344,204.4729
759.111,2.003229,204.4612
759.549,2.00365,204.5042
759.987,2.002845,204.422
760.425,2.003356,204.4742
