time_s,force_N,weight_g
1557.61,1.216728,124.1863
1558.048,1.216953,124.2093
1558.486,1.216613,124.1746
1558.924,1.216793,124.193
1559.362,1.216303,124.1429
1559.8,1.217104,124.2247
1560.238,1.216487,124.1617
1560.676,1.217423,124.2572
1561.114,1.216707,124.1842
1561.552,1.216197,124.1321
1561.99,1.216732,124.1867
1562.428,1.216842,124.198
1562.866,1.216401,124.153
1563.304,1.216748,124.1884
1563.741,1.216654,124.1788
1564.179,1.217361,124.251
1564.617,1.217337,124.2485
1565.055,1.217022,124.2164
1565.493,1.216246,124.1371
1565.931,1.216258,124.1384
1566.369,1.217173,124.2318
1566.807,1.216131,124.1254
1567.245,1.217047,124.2189
1567.683,1.217492,124.2643
1568.121,1.217517,124.2668
1568.559,1.217545,124.2698
1568.997,1.216912,124.2051
1569.435,1.217839,124.2998
1569.873,1.217533,124.2685
1570.311,1.217374,124.2522
1570.749,1.217717,124.2873
1571.187,1.218359,124.3528
1571.625,1.218408,124.3578
1572.063,1.21739,124.2539
1572.501,1.217504,124.2656
1572.939,1.217533,124.2685
1573.377,1.218175,124.334
1573.815,1.218547,124.3719
1574.253,1.218632,124.3807
1574.691,1.218939,124.412
1575.129,1.218943,124.4124
1575.567,1.218105,124.3269
1576.005,1.218399,124.3569
1576.443,1.218828,124.4007
1576.881,1.218894,124.4074
1577.319,1.218575,124.3749
1577.756,1.218992,124.4174
1578.194,1.218743,124.392
1578.632,1.218657,124.3832
1579.07,1.218612,124.3786
1579.508,1.219462,124.4654
1579.946,1.21826,124.3427
1580.384,1.218951,124.4132
1580.822,1.219446,124.4637
1581.26,1.218976,124.4157
1581.698,1.21918,124.4366
1582.136,1.219846,124.5046
1582.574,1.220545,124.5759
1583.012,1.220161,124.5367
1583.45,1.220386,124.5597
1583.888,1.219658,124.4854
1584.326,1.219527,124.4721
1584.764,1.219907,124.5108
1585.202,1.220304,124.5513
1585.64,1.219916,124.5117
1586.077,1.220181,124.5388
1586.515,1.220112,124.5317
1586.953,1.220079,124.5284
1587.391,1.220737,124.5955
