time_s,force_N,weight_g
857.624,2.902337,296.2294
858.062,2.903674,296.3659
858.499,2.904081,296.4074
858.937,2.903402,296.3381
859.374,2.904004,296.3995
859.812,2.904,296.3991
860.249,2.904171,296.4165
860.687,2.904825,296.4833
861.124,2.904366,296.4365
861.562,2.903923,296.3912
861.999,2.902784,296.275
862.437,2.902857,296.2825
862.874,2.90269,296.2654
863.312,2.902642,296.2605
863.749,2.900779,296.0703
864.187,2.900372,296.0288
864.624,2.899311,295.9205
865.062,2.89877,295.8653
865.499,2.897595,295.7454
865.937,2.89764,295.7499
866.374,2.896159,295.5988
866.812,2.89585,295.5673
867.25,2.894951,295.4756
867.687,2.893731,295.351
868.125,2.893292,295.3062
868.562,2.892983,295.2747
869.0,2.892426,295.2178
869.437,2.892357,295.2108
869.875,2.892381,295.2132
870.312,2.891608,295.1343
870.75,2.890832,295.0551
871.187,2.891218,295.0945
871.625,2.890039,294.9742
872.062,2.88951,294.9202
872.5,2.889221,294.8907
872.937,2.889034,294.8716
873.375,2.888135,294.7799
873.812,2.887408,294.7056
874.25,2.888806,294.8484
874.687,2.887578,294.723
875.125,2.886318,294.5944
875.562,2.885854,294.547
876.0,2.885752,294.5367
876.437,2.884154,294.3735
876.875,2.884841,294.4437
877.313,2.883194,294.2756
877.75,2.883678,294.325
878.188,2.881881,294.1415
878.625,2.881624,294.1154
879.063,2.882056,294.1594
879.5,2.880738,294.0249
879.938,2.880478,293.9983
880.375,2.881674,294.1204
880.813,2.881218,294.0739
881.25,2.881454,294.098
881.688,2.880982,294.0498
882.125,2.881181,294.0701
882.563,2.88027,293.9771
883.001,2.880453,293.9958
883.438,2.880161,293.9659
883.876,2.879103,293.858
884.313,2.879445,293.8929
884.751,2.880022,293.9518
885.188,2.877781,293.7231
885.626,2.877957,293.741
886.063,2.879132,293.8609
886.501,2.877924,293.7376
886.938,2.877025,293.6459
887.376,2.876753,293.6181
