time_s,force_N,weight_g
2285.181,2.743592,280.027
2285.619,2.742962,279.9626
2286.056,2.743653,280.0332
2286.493,2.742832,279.9494
2286.931,2.743519,280.0195
2287.368,2.7438,280.0482
2287.805,2.743674,280.0353
2288.243,2.742645,279.9302
2288.68,2.742104,279.8751
2289.117,2.742763,279.9423
2289.554,2.742478,279.9132
2289.992,2.742201,279.885
2290.429,2.742047,279.8693
2290.866,2.742673,279.9332
2291.304,2.741762,279.8402
2291.741,2.742628,279.9286
2292.178,2.741392,279.8024
2292.616,2.741388,279.802
2293.053,2.741766,279.8406
2293.49,2.7419,279.8543
2293.928,2.741734,279.8373
2294.365,2.741921,279.8564
2294.802,2.741746,279.8386
2295.24,2.741722,279.8361
2295.677,2.74116,279.7787
2296.114,2.742112,279.8759
2296.552,2.741075,279.7701
2296.989,2.740843,279.7464
2297.426,2.741291,279.7921
2297.864,2.740062,279.6667
2298.301,2.74055,279.7165
2298.738,2.741148,279.7775
2299.176,2.7414,279.8033
2299.613,2.7416,279.8236
2300.05,2.742759,279.9419
2300.488,2.74419,280.088
2300.925,2.744385,280.1079
2301.362,2.745264,280.1976
2301.8,2.745821,280.2544
2302.237,2.745085,280.1793
2302.674,2.745585,280.2304
2303.112,2.745585,280.2304
2303.549,2.745931,280.2657
2303.986,2.746284,280.3017
2304.424,2.746317,280.3051
2304.861,2.746321,280.3055
2305.298,2.746976,280.3723
2305.736,2.747907,280.4674
2306.173,2.748379,280.5155
2306.61,2.747574,280.4333
2307.048,2.74787,280.4636
2307.485,2.748281,280.5055
2307.922,2.748562,280.5342
2308.36,2.749026,280.5815
2308.797,2.748708,280.5491
2309.234,2.749017,280.5807
2309.672,2.748696,280.5479
2310.109,2.749367,280.6164
2310.546,2.749395,280.6193
2310.984,2.749562,280.6363
2311.421,2.748212,280.4985
2311.858,2.748554,280.5334
2312.296,2.748993,280.5782
2312.733,2.749554,280.6355
2313.17,2.7499,280.6708
2313.608,2.750368,280.7185
2314.045,2.749521,280.6321
2314.482,2.749928,280.6737
2314.92,2.749521,280.6321
