time_s,force_N,weight_g
2714.661,2.719611,277.5793
2715.098,2.721416,277.7636
2715.536,2.722006,277.8238
2715.973,2.720652,277.6855
2716.41,2.720587,277.6789
2716.848,2.721205,277.742
2717.285,2.718541,277.4702
2717.722,2.718248,277.4402
2718.16,2.719217,277.5391
2718.597,2.717886,277.4033
2719.035,2.717342,277.3477
2719.472,2.723133,277.9388
2719.909,2.730685,278.7095
2720.347,2.737883,279.4442
2720.784,2.739741,279.6339
2721.221,2.739815,279.6414
2721.658,2.738078,279.4641
2722.096,2.738801,279.538
2722.533,2.739432,279.6024
2722.97,2.737781,279.4338
2723.408,2.739054,279.5638
2723.845,2.740778,279.7397
2724.282,2.739241,279.5829
2724.72,2.73942,279.6011
2725.157,2.739497,279.609
2725.594,2.738676,279.5252
2726.032,2.738208,279.4774
2726.469,2.740294,279.6904
2726.906,2.739806,279.6405
2727.344,2.739513,279.6107
2727.781,2.74051,279.7123
2728.218,2.739066,279.565
2728.656,2.737927,279.4488
2729.093,2.737777,279.4334
2729.53,2.736297,279.2823
2729.968,2.734406,279.0894
2730.405,2.733076,278.9536
2730.842,2.732795,278.925
2731.28,2.730742,278.7154
2731.717,2.728338,278.47
2732.154,2.728964,278.534
2732.592,2.727415,278.3758
2733.029,2.726256,278.2575
2733.466,2.726057,278.2372
2733.904,2.724507,278.079
2734.341,2.721657,277.7881
2734.778,2.721547,277.7769
2735.216,2.72103,277.7242
2735.653,2.719131,277.5303
2736.09,2.718793,277.4959
2736.528,2.719041,277.5211
2736.965,2.719156,277.5328
2737.402,2.71822,277.4373
2737.84,2.720294,277.649
2738.277,2.719704,277.5888
2738.714,2.719184,277.5357
2739.152,2.719615,277.5797
2739.589,2.71859,277.4751
2740.026,2.717325,277.346
2740.464,2.71811,277.4261
2740.901,2.716756,277.2879
2741.338,2.713848,276.9911
2741.776,2.71519,277.1281
2742.213,2.71471,277.0791
2742.65,2.712331,276.8363
2743.088,2.712559,276.8596
2743.525,2.712649,276.8687
2743.962,2.711587,276.7603
2744.4,2.712909,276.8953
