time_s,force_N,weight_g
1273.208,2.764394,282.1501
1273.646,2.763279,282.0364
1274.083,2.763568,282.0658
1274.52,2.763296,282.038
1274.958,2.763739,282.0833
1275.395,2.762832,281.9907
1275.832,2.762771,281.9845
1276.27,2.762027,281.9085
1276.707,2.760489,281.7516
1277.144,2.760558,281.7586
1277.582,2.761836,281.889
1278.019,2.761921,281.8977
1278.456,2.762372,281.9438
1278.894,2.763613,282.0704
1279.331,2.762141,281.9202
1279.768,2.761303,281.8346
1280.206,2.762149,281.921
1280.643,2.76125,281.8292
1281.08,2.760518,281.7545
1281.518,2.762925,282.0002
1281.955,2.762995,282.0073
1282.392,2.762397,281.9463
1282.83,2.763344,282.043
1283.267,2.763971,282.1069
1283.704,2.76282,281.9894
1284.142,2.76136,281.8404
1284.579,2.761893,281.8948
1285.016,2.760774,281.7807
1285.454,2.7604,281.7425
1285.891,2.760709,281.774
1286.328,2.760693,281.7724
1286.766,2.760741,281.7773
1287.203,2.76068,281.7711
1287.64,2.761449,281.8495
1288.077,2.760038,281.7055
1288.515,2.760807,281.784
1288.952,2.761588,281.8637
1289.389,2.761405,281.845
1289.827,2.760441,281.7466
1290.264,2.760668,281.7698
1290.701,2.761161,281.8201
1291.139,2.761583,281.8633
1291.576,2.762031,281.9089
1292.013,2.761893,281.8948
1292.451,2.761429,281.8475
1292.888,2.762348,281.9413
1293.325,2.763369,282.0455
1293.763,2.76295,282.0027
1294.2,2.763072,282.0152
1294.637,2.764849,282.1966
1295.074,2.765024,282.2144
1295.512,2.764703,282.1816
1295.949,2.765918,282.3057
1296.386,2.766492,282.3643
1296.824,2.76613,282.3273
1297.261,2.766146,282.329
1297.698,2.767175,282.434
1298.136,2.766102,282.3244
1298.573,2.767374,282.4543
1299.01,2.766996,282.4157
1299.448,2.767472,282.4643
1299.885,2.768082,282.5265
1300.322,2.769469,282.6681
1300.759,2.769579,282.6793
1301.197,2.770681,282.7918
1301.634,2.771714,282.8972
1302.071,2.772413,282.9686
1302.509,2.772901,283.0184
1302.946,2.774698,283.2019
