time_s,force_N,weight_g
1777.884,2.797472,285.5263
1778.321,2.796577,285.4349
1778.758,2.797244,285.503
1779.196,2.795455,285.3204
1779.633,2.795081,285.2822
1780.07,2.798037,285.584
1780.507,2.798802,285.662
1780.945,2.798456,285.6267
1781.382,2.800185,285.8031
1781.819,2.800978,285.8841
1782.257,2.800298,285.8147
1782.694,2.801368,285.9239
1783.131,2.80127,285.9139
1783.568,2.800795,285.8654
1784.006,2.799977,285.782
1784.443,2.801844,285.9725
1784.88,2.800116,285.7961
1785.318,2.798436,285.6247
1785.755,2.80003,285.7874
1786.192,2.80014,285.7986
1786.63,2.800168,285.8015
1787.067,2.800205,285.8052
1787.504,2.801087,285.8953
1787.942,2.80092,285.8782
1788.379,2.800778,285.8637
1788.816,2.801995,285.9879
1789.254,2.80208,285.9965
1789.691,2.802767,286.0667
1790.128,2.803963,286.1887
1790.566,2.803841,286.1763
1791.003,2.803165,286.1074
1791.44,2.804162,286.2091
1791.878,2.805183,286.3133
1792.315,2.804125,286.2053
1792.752,2.805183,286.3133
1793.19,2.806175,286.4146
1793.627,2.806016,286.3983
1794.064,2.805524,286.3481
1794.502,2.805512,286.3469
1794.939,2.805748,286.371
1795.376,2.804255,286.2186
1795.814,2.805691,286.3651
1796.251,2.805317,286.3269
1796.688,2.803987,286.1913
1797.126,2.804589,286.2527
1797.563,2.804923,286.2867
1798.0,2.803255,286.1165
1798.437,2.803092,286.0999
1798.875,2.804101,286.2029
1799.312,2.80297,286.0875
1799.749,2.802665,286.0563
1800.187,2.803154,286.1061
1800.624,2.802206,286.0094
1801.061,2.80005,285.7894
1801.499,2.800071,285.7915
1801.936,2.800351,285.8201
1802.373,2.797179,285.4964
1802.811,2.796907,285.4686
1803.248,2.797411,285.5201
1803.685,2.795935,285.3694
1804.122,2.795789,285.3544
1804.56,2.797846,285.5645
1804.997,2.795943,285.3702
1805.434,2.795069,285.281
1805.872,2.795687,285.3441
1806.309,2.795016,285.2756
1806.746,2.792645,285.0336
1807.184,2.791958,284.9634
1807.621,2.793051,285.0751
