time_s,force_N,weight_g
2799.505,2.695532,275.1216
2799.942,2.696227,275.1926
2800.379,2.694609,275.0274
2800.817,2.695203,275.088
2801.254,2.695434,275.1117
2801.691,2.693633,274.9278
2802.129,2.694316,274.9976
2802.566,2.694035,274.9689
2803.003,2.694605,275.027
2803.441,2.695996,275.169
2803.878,2.697476,275.32
2804.315,2.697533,275.3259
2804.753,2.696618,275.2325
2805.19,2.698407,275.4151
2805.627,2.699261,275.5023
2806.065,2.699037,275.4794
2806.502,2.699647,275.5417
2806.939,2.700546,275.6335
2807.377,2.699932,275.5708
2807.814,2.701246,275.7048
2808.251,2.701237,275.704
2808.689,2.700111,275.589
2809.126,2.700062,275.584
2809.564,2.701116,275.6916
2810.001,2.700282,275.6064
2810.438,2.700086,275.5865
2810.876,2.701005,275.6803
2811.313,2.701347,275.7152
2811.75,2.702238,275.8061
2812.187,2.703791,275.9647
2812.625,2.705007,276.0887
2813.062,2.705056,276.0937
2813.499,2.70589,276.1788
2813.937,2.707293,276.322
2814.374,2.707264,276.3191
2814.811,2.708049,276.3993
2815.249,2.70822,276.4167
2815.686,2.707163,276.3087
2816.123,2.708635,276.459
2816.561,2.707956,276.3897
2816.998,2.709277,276.5246
2817.435,2.708899,276.486
2817.872,2.709534,276.5508
2818.31,2.709159,276.5126
2818.747,2.709713,276.569
2819.184,2.71088,276.6882
2819.622,2.710953,276.6956
2820.059,2.710815,276.6815
2820.496,2.711233,276.7242
2820.934,2.712937,276.8982
2821.371,2.71225,276.828
2821.808,2.712437,276.8471
2822.245,2.712775,276.8815
2822.683,2.712401,276.8434
2823.12,2.712319,276.8351
2823.557,2.711852,276.7873
2823.995,2.711482,276.7496
2824.432,2.711364,276.7375
2824.869,2.712173,276.8201
2825.307,2.711396,276.7408
2825.744,2.710001,276.5985
2826.181,2.710127,276.6114
2826.618,2.710135,276.6122
2827.056,2.708716,276.4673
2827.493,2.708501,276.4453
2827.93,2.709782,276.5761
2828.368,2.708411,276.4362
2828.805,2.708797,276.4756
2829.242,2.709692,276.5669
