time_s,force_N,weight_g
2411.578,2.782129,283.9602
2412.015,2.781616,283.9079
2412.453,2.780746,283.8191
2412.89,2.781836,283.9303
2413.328,2.781262,283.8718
2413.765,2.781746,283.9212
2414.202,2.781848,283.9315
2414.64,2.797639,285.5433
2415.077,2.800998,285.8862
2415.515,2.802727,286.0626
2415.952,2.804036,286.1962
2416.389,2.803316,286.1227
2416.827,2.804316,286.2248
2417.264,2.805841,286.3805
2417.701,2.805244,286.3195
2418.139,2.806045,286.4012
2418.576,2.806386,286.4361
2419.014,2.806821,286.4805
2419.451,2.806586,286.4565
2419.888,2.807037,286.5025
2420.326,2.805154,286.3103
2420.763,2.803495,286.141
2421.201,2.802694,286.0592
2421.638,2.801018,285.8882
2422.075,2.800156,285.8002
2422.513,2.79986,285.77
2422.95,2.801523,285.9397
2423.387,2.799855,285.7695
2423.825,2.801563,285.9438
2424.262,2.801568,285.9443
2424.7,2.799827,285.7666
2425.137,2.80014,285.7986
2425.574,2.801067,285.8932
2426.012,2.801205,285.9073
2426.449,2.800864,285.8724
2426.887,2.801246,285.9114
2427.324,2.800177,285.8023
2427.761,2.797789,285.5587
2428.199,2.797493,285.5284
2428.636,2.797732,285.5528
2429.074,2.796508,285.4279
2429.511,2.796451,285.4221
2429.948,2.797208,285.4993
2430.386,2.797297,285.5084
2430.823,2.796138,285.3901
2431.261,2.79587,285.3627
2431.698,2.795207,285.295
2432.135,2.795089,285.2831
2432.573,2.794813,285.2549
2433.01,2.794076,285.1797
2433.447,2.792897,285.0593
2433.885,2.793076,285.0776
2434.322,2.792702,285.0394
2434.76,2.791612,284.9281
2435.197,2.791718,284.9389
2435.634,2.792718,285.0411
2436.072,2.791925,284.9601
2436.509,2.792263,284.9945
2436.947,2.791384,284.9049
2437.384,2.790034,284.7671
2437.821,2.789847,284.748
2438.259,2.789924,284.7559
2438.696,2.790697,284.8347
2439.134,2.790193,284.7833
2439.571,2.790937,284.8592
2440.008,2.791962,284.9638
2440.446,2.790018,284.7655
2440.883,2.790364,284.8007
2441.321,2.79075,284.8402
