time_s,force_N,weight_g
722.731,0.008452,0.8627
723.168,0.008386,0.8559
723.605,0.007088,0.7234
724.042,0.007314,0.7465
724.478,0.007848,0.801
724.915,0.007963,0.8128
725.352,0.007918,0.8081
725.789,0.00786,0.8023
726.226,0.008707,0.8887
726.662,0.010046,1.0254
727.099,0.009841,1.0044
727.536,0.009701,0.9901
727.973,0.009446,0.9641
728.409,0.009077,0.9264
728.846,0.00862,0.8799
729.283,0.008008,0.8174
729.72,0.007293,0.7444
730.157,0.00687,0.7012
730.593,0.004931,0.5033
731.03,0.00233,0.2378
731.467,0.000933,0.0952
731.904,-0.000189,-0.0193
732.34,-0.0018,-0.1837
732.777,-0.002005,-0.2047
733.214,-0.00295,-0.3011
733.651,-0.003279,-0.3347
734.088,-0.002124,-0.2168
734.524,-0.003673,-0.3749
734.961,-0.004072,-0.4156
735.398,-0.003977,-0.406
735.834,-0.005013,-0.5116
736.271,-0.004055,-0.4139
736.708,-0.002663,-0.2718
737.145,-0.002543,-0.2596
737.581,-0.003291,-0.3359
