time_s,force_N,weight_g
2144.818,2.750934,280.7763
2145.255,2.750499,280.7319
2145.692,2.74893,280.5717
2146.128,2.749102,280.5893
2146.565,2.749057,280.5847
2147.002,2.747787,280.4551
2147.439,2.748633,280.5415
2147.875,2.747993,280.4761
2148.312,2.746801,280.3545
2148.749,2.746345,280.3079
2149.186,2.746279,280.3012
2149.622,2.745963,280.2689
2150.059,2.744554,280.1251
2150.496,2.743781,280.0462
2150.933,2.743485,280.0161
2151.369,2.742791,279.9452
2151.806,2.744397,280.1091
2152.243,2.745227,280.1938
2152.68,2.74404,280.0727
2153.116,2.745638,280.2358
2153.553,2.74662,280.336
2153.99,2.747721,280.4484
2154.427,2.748699,280.5482
2154.863,2.749985,280.6795
2155.3,2.75091,280.7739
2155.737,2.751296,280.8133
2156.174,2.751838,280.8686
2156.61,2.751666,280.851
2157.047,2.752747,280.9613
2157.484,2.75236,280.9219
2157.921,2.75206,280.8912
2158.357,2.750922,280.7751
2158.794,2.751427,280.8267
2159.231,2.750577,280.7399
2159.668,2.748893,280.568
