time_s,force_N,weight_g
1950.859,0.884458,90.2729
1951.296,0.883891,90.215
1951.733,0.883513,90.1764
1952.17,0.882773,90.101
1952.607,0.881964,90.0183
1953.044,0.88295,90.119
1953.481,0.884166,90.2431
1953.918,0.882358,90.0586
1954.355,0.881775,89.999
1954.792,0.881495,89.9705
1955.229,0.88099,89.9189
1955.666,0.878701,89.6854
1956.103,0.879359,89.7524
1956.54,0.878171,89.6313
1956.977,0.877345,89.547
1957.414,0.878541,89.669
1957.851,0.878709,89.6862
1958.288,0.878512,89.6661
1958.725,0.878422,89.6568
1959.162,0.879897,89.8074
1959.598,0.879055,89.7214
1960.035,0.878677,89.6828
1960.472,0.878989,89.7147
1960.909,0.878393,89.6539
1961.346,0.877423,89.5549
1961.783,0.877863,89.5998
1962.22,0.878064,89.6204
1962.657,0.877752,89.5885
1963.094,0.878422,89.6568
1963.531,0.877251,89.5373
1963.968,0.874642,89.271
1964.405,0.873627,89.1674
1964.842,0.873224,89.1263
1965.279,0.873121,89.1158
1965.716,0.873968,89.2022
