time_s,force_N,weight_g
2334.358,4.657884,475.4107
2334.794,4.655743,475.1922
2335.231,4.654827,475.0987
2335.668,4.656885,475.3088
2336.105,4.656869,475.3071
2336.542,4.653877,475.0018
2336.979,4.656458,475.2652
2337.415,4.656401,475.2593
2337.852,4.654206,475.0353
2338.289,4.654781,475.094
2338.726,4.656791,475.2991
2339.163,4.654395,475.0546
2339.599,4.655082,475.1247
2340.036,4.657128,475.3336
2340.473,4.653652,474.9788
2340.91,4.653524,474.9658
2341.347,4.655517,475.1691
2341.784,4.652559,474.8672
2342.22,4.651309,474.7397
2342.657,4.655065,475.123
2343.094,4.654001,475.0144
2343.531,4.652102,474.8206
2343.968,4.653627,474.9762
2344.404,4.652411,474.8521
2344.841,4.650286,474.6353
2345.278,4.652694,474.881
2345.715,4.651729,474.7825
2346.152,4.648536,474.4566
2346.589,4.650225,474.629
2347.025,4.65195,474.8051
2347.462,4.64967,474.5724
2347.899,4.649843,474.59
2348.336,4.652744,474.8861
2348.773,4.649666,474.572
2349.21,4.648865,474.4902
