time_s,force_N,weight_g
1224.8,3.695904,377.2254
1225.237,3.693566,376.9868
1225.674,3.6941,377.0413
1226.111,3.694774,377.1101
1226.548,3.693348,376.9646
1226.985,3.692834,376.9122
1227.422,3.693245,376.9541
1227.859,3.691515,376.7775
1228.295,3.690073,376.6303
1228.732,3.690307,376.6542
1229.169,3.690028,376.6257
1229.606,3.687937,376.4123
1230.043,3.688294,376.4487
1230.48,3.688754,376.4957
1230.917,3.687961,376.4148
1231.354,3.687103,376.3271
1231.791,3.68804,376.4228
1232.228,3.68633,376.2483
1232.665,3.686096,376.2244
1233.102,3.68633,376.2483
1233.538,3.685451,376.1585
1233.975,3.685689,376.1828
1234.412,3.686938,376.3103
1234.849,3.68739,376.3565
1235.286,3.687033,376.32
1235.723,3.686803,376.2965
1236.16,3.687082,376.325
1236.597,3.686494,376.265
1237.034,3.686651,376.281
1237.471,3.688545,376.4743
1237.908,3.687937,376.4123
1238.345,3.687164,376.3334
1238.781,3.687057,376.3225
1239.218,3.686868,376.3032
1239.655,3.686125,376.2273
