time_s,force_N,weight_g
2520.039,2.024513,206.6335
2520.476,2.026538,206.8403
2520.913,2.025692,206.7539
2521.35,2.024583,206.6407
2521.787,2.026127,206.7983
2522.224,2.027192,206.907
2522.661,2.026284,206.8143
2523.098,2.026156,206.8013
2523.535,2.027064,206.894
2523.972,2.026234,206.8093
2524.409,2.026666,206.8533
2524.846,2.028322,207.0223
2525.283,2.027315,206.9196
2525.72,2.026337,206.8197
2526.157,2.027903,206.9795
2526.594,2.027759,206.9649
2527.031,2.027245,206.9124
2527.468,2.029024,207.094
2527.905,2.029156,207.1074
2528.342,2.028059,206.9954
2528.779,2.029143,207.1062
2529.216,2.029731,207.1662
2529.653,2.02842,207.0323
2530.09,2.02856,207.0466
2530.526,2.03038,207.2324
2530.963,2.028482,207.0386
2531.4,2.029,207.0915
2531.837,2.031128,207.3087
2532.274,2.029698,207.1628
2532.711,2.029636,207.1565
2533.148,2.030984,207.2941
2533.585,2.029776,207.1707
2534.023,2.029201,207.112
2534.459,2.031383,207.3347
2534.896,2.03137,207.3335
