time_s,force_N,weight_g
1693.038,2.119075,216.2851
1693.475,2.120385,216.4189
1693.912,2.119161,216.2939
1694.349,2.118253,216.2012
1694.785,2.119477,216.3262
1695.222,2.120159,216.3958
1695.659,2.118031,216.1785
1696.096,2.120344,216.4147
1696.533,2.121129,216.4948
1696.97,2.120159,216.3958
1697.407,2.120763,216.4574
1697.844,2.121914,216.5749
1698.28,2.120451,216.4256
1698.717,2.120418,216.4222
1699.154,2.122736,216.6587
1699.591,2.12117,216.4989
1700.028,2.121753,216.5585
1700.465,2.123266,216.7128
1700.902,2.122399,216.6243
1701.339,2.121844,216.5677
1701.776,2.124178,216.8059
1702.212,2.123122,216.6982
1702.649,2.122731,216.6583
1703.086,2.124482,216.837
1703.523,2.124634,216.8525
1703.96,2.123681,216.7552
1704.397,2.124872,216.8768
1704.834,2.125862,216.9779
1705.271,2.124445,216.8332
1705.708,2.125357,216.9263
1706.144,2.127374,217.1322
1706.581,2.12571,216.9623
1707.018,2.125936,216.9854
1707.455,2.127111,217.1053
1707.892,2.126405,217.0332
