time_s,force_N,weight_g
3455.02,0.025712,2.6243
3455.457,0.025082,2.56
3455.894,0.024802,2.5314
3456.332,0.025846,2.638
3456.769,0.026874,2.7429
3457.206,0.027264,2.7828
3457.644,0.027707,2.828
3458.081,0.027951,2.8529
3458.518,0.029414,3.0022
3458.956,0.028768,2.9362
3459.393,0.029662,3.0275
3459.83,0.03026,3.0885
3460.267,0.030089,3.071
3460.705,0.02978,3.0395
3461.142,0.030113,3.0735
3461.579,0.02941,3.0018
3462.017,0.030361,3.0988
3462.454,0.029735,3.035
3462.891,0.030195,3.0818
3463.328,0.029788,3.0403
3463.766,0.028736,2.9329
3464.203,0.02926,2.9864
3464.64,0.028024,2.8603
3465.078,0.028532,2.9122
3465.515,0.027533,2.8101
3465.952,0.028102,2.8682
3466.39,0.027431,2.7998
3466.827,0.026866,2.7421
3467.264,0.026834,2.7388
3467.702,0.02572,2.6252
3468.139,0.02581,2.6343
3468.576,0.025724,2.6256
3469.013,0.026362,2.6907
3469.451,0.026456,2.7002
3469.888,0.026391,2.6936
