time_s,force_N,weight_g
2169.272,2.975431,303.6898
2169.709,2.975419,303.6885
2170.146,2.975492,303.696
2170.584,2.976541,303.803
2171.021,2.976642,303.8134
2171.458,2.976459,303.7947
2171.896,2.976166,303.7649
2172.333,2.977118,303.8619
2172.771,2.977699,303.9212
2173.208,2.977471,303.898
2173.645,2.978377,303.9905
2174.083,2.978191,303.9715
2174.52,2.978772,304.0308
2174.957,2.978113,303.9636
2175.395,2.979113,304.0656
2175.832,2.980088,304.1651
2176.269,2.979235,304.078
2176.707,2.979715,304.127
2177.144,2.980637,304.2211
2177.582,2.980669,304.2245
2178.019,2.981649,304.3244
2178.456,2.980462,304.2033
2178.894,2.980954,304.2535
2179.331,2.981405,304.2995
2179.769,2.980995,304.2576
2180.206,2.981726,304.3323
2180.643,2.981482,304.3074
2181.081,2.98184,304.3439
2181.518,2.981234,304.2821
2181.956,2.983924,304.5567
2182.393,2.982482,304.4094
2182.83,2.982388,304.3999
2183.268,2.983014,304.4638
2183.705,2.983652,304.5289
2184.143,2.983701,304.5339
