time_s,force_N,weight_g
3317.255,2.903306,296.3282
3317.692,2.904224,296.422
3318.13,2.9037,296.3685
3318.567,2.90281,296.2776
3319.004,2.903074,296.3046
3319.442,2.901534,296.1474
3319.879,2.901481,296.142
3320.317,2.901363,296.13
3320.754,2.901258,296.1192
3321.191,2.900579,296.05
3321.629,2.899888,295.9794
3322.066,2.900664,296.0586
3322.503,2.900786,296.0711
3322.941,2.899542,295.9442
3323.378,2.899181,295.9073
3323.816,2.900124,296.0035
3324.253,2.900319,296.0234
3324.69,2.899542,295.9442
3325.128,2.899469,295.9367
3325.565,2.899148,295.9039
3326.003,2.898673,295.8554
3326.44,2.898104,295.7973
3326.877,2.898762,295.8646
3327.315,2.898519,295.8397
3327.752,2.897084,295.6932
3328.19,2.89862,295.85
3328.627,2.897697,295.7559
3329.064,2.897799,295.7662
3329.502,2.897807,295.7671
3329.939,2.898238,295.811
3330.377,2.898982,295.8869
3330.814,2.898705,295.8587
3331.251,2.899929,295.9836
3331.689,2.899392,295.9288
3332.126,2.899205,295.9098
