time_s,force_N,weight_g
1687.915,9.301863,949.4022
1688.352,9.299575,949.1687
1688.789,9.299125,949.1227
1689.226,9.298856,949.0953
1689.663,9.298422,949.051
1690.101,9.297186,948.9248
1690.538,9.296934,948.8992
1690.975,9.297109,948.9169
1691.412,9.295321,948.7344
1691.849,9.295471,948.7498
1692.286,9.294601,948.6611
1692.724,9.293728,948.5718
1693.161,9.291642,948.3591
1693.598,9.292634,948.4602
1694.035,9.292159,948.4118
1694.472,9.291041,948.2977
1694.909,9.292001,948.3956
1695.346,9.291656,948.3604
1695.784,9.29035,948.2271
1696.221,9.290213,948.2131
1696.658,9.291041,948.2977
1697.095,9.290346,948.2267
1697.532,9.29005,948.1965
1697.969,9.290834,948.2766
1698.406,9.291293,948.3234
1698.844,9.290175,948.2094
1699.281,9.289542,948.1447
1699.718,9.289485,948.1389
1700.155,9.287977,947.985
1700.592,9.286185,947.8021
1701.029,9.286063,947.7896
1701.466,9.285657,947.7482
1701.903,9.283901,947.569
1702.341,9.283629,947.5413
1702.778,9.283682,947.5465
