time_s,force_N,weight_g
1040.749,1.795387,183.2476
1041.186,1.795651,183.2746
1041.623,1.794424,183.1493
1042.061,1.794249,183.1315
1042.498,1.795391,183.248
1042.935,1.79422,183.1286
1043.372,1.79483,183.1908
1043.809,1.79596,183.3061
1044.247,1.795667,183.2762
1044.684,1.794094,183.1157
1045.121,1.794403,183.1472
1045.558,1.796106,183.321
1045.995,1.794058,183.112
1046.433,1.793538,183.0589
1046.87,1.795066,183.2148
1047.307,1.794972,183.2053
1047.744,1.793798,183.0854
1048.181,1.79446,183.153
1048.619,1.795557,183.265
1049.056,1.794594,183.1667
1049.493,1.793887,183.0945
1049.93,1.795025,183.2107
1050.367,1.794964,183.2045
1050.805,1.792944,182.9983
1051.242,1.794582,183.1655
1051.679,1.794419,183.1489
1052.116,1.793899,183.0958
1052.553,1.793355,183.0402
1052.991,1.794647,183.1721
1053.428,1.793375,183.0423
1053.865,1.793525,183.0576
1054.302,1.793842,183.09
1054.739,1.794558,183.163
1055.176,1.792156,182.9178
1055.614,1.791981,182.9
