time_s,force_N,weight_g
2667.446,4.600204,469.5236
2667.883,4.599042,469.405
2668.321,4.598672,469.3672
2668.758,4.599623,469.4643
2669.195,4.599587,469.4606
2669.632,4.59933,469.4344
2670.07,4.599229,469.424
2670.507,4.599481,469.4498
2670.944,4.598928,469.3933
2671.382,4.598189,469.3179
2671.819,4.599185,469.4195
2672.256,4.598461,469.3457
2672.693,4.597364,469.2337
2673.13,4.598246,469.3237
2673.568,4.598169,469.3159
2674.005,4.597079,469.2046
2674.442,4.596791,469.1752
2674.879,4.597632,469.261
2675.317,4.596604,469.1561
2675.754,4.594954,468.9877
2676.191,4.595755,469.0694
2676.628,4.595921,469.0864
2677.066,4.594174,468.9081
2677.503,4.594938,468.9861
2677.94,4.595186,469.0114
2678.377,4.595178,469.0106
2678.815,4.593873,468.8774
2679.252,4.594056,468.8961
2679.689,4.594552,468.9467
2680.126,4.592642,468.7517
2680.564,4.592682,468.7558
2681.001,4.593153,468.8039
2681.438,4.592365,468.7235
2681.875,4.590642,468.5477
2682.313,4.590915,468.5754
