time_s,force_N,weight_g
1205.147,3.787334,386.5573
1205.584,3.788017,386.627
1206.022,3.788606,386.6872
1206.459,3.786924,386.5154
1206.896,3.785969,386.418
1207.333,3.787168,386.5403
1207.771,3.788224,386.6482
1208.208,3.785542,386.3744
1208.645,3.786343,386.4561
1209.083,3.78755,386.5793
1209.52,3.785859,386.4068
1209.957,3.785254,386.345
1210.395,3.786489,386.4711
1210.832,3.786834,386.5063
1211.269,3.784758,386.2944
1211.706,3.785063,386.3255
1212.144,3.786859,386.5089
1212.581,3.784912,386.3102
1213.018,3.784847,386.3035
1213.456,3.785322,386.352
1213.893,3.785315,386.3512
1214.33,3.783445,386.1604
1214.767,3.784331,386.2508
1215.205,3.78544,386.364
1215.642,3.783522,386.1683
1216.079,3.782518,386.0658
1216.517,3.785128,386.3322
1216.954,3.784083,386.2255
1217.391,3.78362,386.1783
1217.828,3.783502,386.1662
1218.266,3.784652,386.2836
1218.703,3.782559,386.07
1219.14,3.781214,385.9327
1219.578,3.783112,386.1264
1220.015,3.783937,386.2106
