time_s,force_N,weight_g
1857.97,6.757064,689.6652
1858.407,6.757852,689.7457
1858.844,6.75593,689.5495
1859.282,6.757096,689.6685
1859.719,6.758421,689.8037
1860.156,6.757019,689.6606
1860.593,6.757312,689.6906
1861.03,6.759173,689.8805
1861.467,6.758827,689.8452
1861.904,6.758685,689.8307
1862.341,6.760478,690.0137
1862.778,6.760449,690.0107
1863.216,6.759595,689.9236
1863.653,6.758954,689.8581
1864.09,6.760929,690.0597
1864.527,6.760688,690.0352
1864.964,6.758844,689.8469
1865.401,6.759039,689.8668
1865.838,6.757925,689.7531
1866.275,6.756682,689.6263
1866.712,6.755402,689.4955
1867.149,6.756719,689.63
1867.587,6.756328,689.5901
1868.024,6.756564,689.6141
1868.461,6.756678,689.6259
1868.898,6.756719,689.63
1869.335,6.753077,689.2583
1869.772,6.753167,689.2675
1870.209,6.754755,689.4296
1870.646,6.754264,689.3794
1871.083,6.753727,689.3246
1871.52,6.755666,689.5225
1871.957,6.755678,689.5237
1872.394,6.753878,689.34
1872.831,6.755486,689.5042
