time_s,force_N,weight_g
3111.683,2.78953,284.7156
3112.121,2.79222,284.9902
3112.558,2.791415,284.9081
3112.995,2.789725,284.7355
3113.433,2.792821,285.0516
3113.87,2.792464,285.0151
3114.307,2.788729,284.6339
3114.745,2.790098,284.7737
3115.182,2.791582,284.9251
3115.619,2.790119,284.7757
3116.057,2.788701,284.631
3116.494,2.79081,284.8463
3116.931,2.791667,284.9338
3117.369,2.788087,284.5684
3117.806,2.788355,284.5957
3118.243,2.790558,284.8206
3118.681,2.789217,284.6837
3119.118,2.787786,284.5377
3119.555,2.789087,284.6704
3119.993,2.789603,284.7231
3120.43,2.787396,284.4978
3120.867,2.787412,284.4995
3121.305,2.789814,284.7446
3121.742,2.78914,284.6758
3122.179,2.786965,284.4539
3122.617,2.787652,284.524
3123.054,2.788932,284.6547
3123.491,2.78651,284.4074
3123.929,2.786709,284.4277
3124.366,2.787782,284.5372
3124.804,2.787799,284.5389
3125.241,2.785043,284.2577
3125.678,2.787043,284.4618
3126.116,2.788026,284.5621
3126.553,2.785458,284.3
