time_s,force_N,weight_g
251.834,2.279619,232.6711
252.271,2.286687,233.3925
252.709,2.285693,233.2912
253.146,2.283926,233.1108
253.583,2.286561,233.3797
254.02,2.285331,233.2542
254.457,2.284953,233.2155
254.894,2.286445,233.3679
255.331,2.286752,233.3992
255.769,2.285254,233.2464
256.206,2.285386,233.2598
256.643,2.28717,233.4418
257.08,2.287894,233.5158
257.517,2.287076,233.4323
257.954,2.287998,233.5264
258.392,2.289293,233.6586
258.829,2.287631,233.4889
259.266,2.287751,233.5012
259.703,2.288415,233.569
260.14,2.286681,233.392
260.577,2.286731,233.397
261.014,2.290923,233.8249
261.451,2.28987,233.7174
261.889,2.290824,233.8148
262.326,2.293261,234.0635
262.763,2.294073,234.1464
263.2,2.292525,233.9885
263.637,2.29348,234.0859
264.074,2.296345,234.3783
264.512,2.295099,234.2512
264.949,2.296114,234.3548
265.386,2.297892,234.5362
265.823,2.298622,234.6107
266.26,2.298633,234.6118
266.697,2.298858,234.6348
267.135,2.299785,234.7295
267.572,2.298798,234.6286
268.009,2.298227,234.5704
268.446,2.30034,234.786
268.883,2.299346,234.6846
269.32,2.297447,234.4908
269.758,2.299045,234.6539
270.195,2.298688,234.6174
270.632,2.298172,234.5648
271.069,2.297771,234.5239
271.506,2.299379,234.688
