time_s,force_N,weight_g
359.389,4.734645,483.2455
359.826,4.75186,485.0025
360.263,4.753923,485.213
360.701,4.75282,485.1005
361.138,4.750367,484.8501
361.575,4.781739,488.0521
362.013,4.821518,492.1122
362.45,4.817271,491.6787
362.887,4.816371,491.5868
363.324,4.818023,491.7554
363.762,4.815427,491.4905
364.199,4.813133,491.2564
364.636,4.814538,491.3997
365.074,4.812689,491.211
365.511,4.81084,491.0223
365.948,4.811756,491.1158
366.386,4.810944,491.0328
366.823,4.808694,490.8033
367.26,4.808529,490.7865
367.697,4.81005,490.9416
368.135,4.807278,490.6588
368.572,4.807081,490.6386
369.009,4.808727,490.8066
369.447,4.806395,490.5686
369.884,4.8046,490.3854
370.321,4.805429,490.47
370.758,4.805221,490.4488
371.196,4.80235,490.1558
371.633,4.802427,490.1636
372.07,4.802702,490.1917
372.508,4.801094,490.0276
372.945,4.799316,489.8461
373.382,4.799843,489.8999
373.819,4.799798,489.8953
374.257,4.796912,489.6007
374.694,4.796764,489.5856
375.131,4.797181,489.6282
375.569,4.794887,489.3941
376.006,4.793148,489.2166
376.443,4.795271,489.4333
376.88,4.793373,489.2395
377.318,4.790212,488.9169
377.755,4.791924,489.0916
378.192,4.791398,489.0379
378.63,4.789499,488.8441
379.067,4.788719,488.7645
