time_s,force_N,weight_g
689.439,0.022078,2.2534
689.876,0.0218,2.225
690.313,0.022021,2.2476
690.75,0.021505,2.195
691.188,0.02164,2.2087
691.625,0.021898,2.235
692.062,0.020491,2.0915
692.499,0.021767,2.2217
692.937,0.019649,2.0055
693.374,0.019224,1.9621
693.811,0.018291,1.8669
694.248,0.016484,1.6824
694.686,0.014877,1.5184
695.123,0.013298,1.3573
695.56,0.011638,1.1878
695.997,0.010951,1.1177
696.435,0.008518,0.8694
696.872,0.008027,0.8193
697.309,0.00631,0.644
697.746,0.005136,0.5242
698.184,0.005103,0.5209
698.621,0.004089,0.4174
699.058,0.002744,0.2801
699.495,0.002846,0.2905
699.933,0.002728,0.2784
700.37,0.002895,0.2955
700.807,0.002531,0.2584
701.244,0.001505,0.1536
701.682,0.000151,0.0154
702.119,0.000642,0.0655
702.556,0.000908,0.0927
702.993,-0.000515,-0.0526
703.431,0.000687,0.0701
703.868,0.000102,0.0104
704.305,0.000855,0.0872
