time_s,force_N,weight_g
1289.524,7.558323,771.4464
1289.961,7.560069,771.6246
1290.398,7.557643,771.377
1290.835,7.562469,771.8696
1291.272,7.560829,771.7021
1291.709,7.555738,771.1826
1292.146,7.558347,771.4489
1292.583,7.558756,771.4906
1293.02,7.551579,770.7581
1293.457,7.552618,770.8641
1293.894,7.554421,771.0482
1294.331,7.549486,770.5444
1294.768,7.546112,770.2001
1295.205,7.551293,770.7289
1295.642,7.548496,770.4434
1296.079,7.543213,769.9042
1296.516,7.545748,770.1629
1296.953,7.545331,770.1204
1297.39,7.540877,769.6658
1297.827,7.542505,769.8319
1298.264,7.545278,770.1149
1298.7,7.539258,769.5005
1299.137,7.537954,769.3674
1299.574,7.540931,769.6712
1300.011,7.538232,769.3958
1300.448,7.535517,769.1187
1300.885,7.54024,769.6007
1301.322,7.540027,769.579
1301.759,7.534915,769.0573
1302.196,7.539966,769.5728
1302.633,7.541589,769.7385
1303.07,7.536616,769.2309
1303.507,7.535791,769.1467
1303.944,7.542125,769.7931
1304.381,7.540992,769.6774
