time_s,force_N,weight_g
3237.674,2.996959,305.887
3238.111,2.995413,305.7293
3238.548,2.992955,305.4785
3238.985,2.996501,305.8403
3239.422,2.996738,305.8645
3239.859,2.991271,305.3065
3240.296,2.992538,305.4359
3240.733,2.995708,305.7593
3241.17,2.992203,305.4016
3241.607,2.99087,305.2656
3242.044,2.994084,305.5937
3242.481,2.992677,305.4501
3242.918,2.989132,305.0882
3243.355,2.992755,305.458
3243.792,2.993536,305.5377
3244.229,2.988588,305.0327
3244.666,2.989418,305.1174
3245.103,2.993086,305.4918
3245.54,2.99042,305.2197
3245.977,2.988723,305.0464
3246.414,2.992816,305.4642
3246.851,2.991492,305.329
3247.288,2.988609,305.0348
3247.725,2.99123,305.3023
3248.162,2.992154,305.3966
3248.599,2.987987,304.9713
3249.036,2.989799,305.1562
3249.473,2.992776,305.4601
3249.91,2.990252,305.2025
3250.347,2.988805,305.0548
3250.784,2.993446,305.5285
3251.221,2.99233,305.4146
3251.658,2.989013,305.0761
3252.095,2.992575,305.4396
3252.532,2.994828,305.6696
