time_s,force_N,weight_g
1734.753,4.926671,502.8446
1735.19,4.930703,503.2562
1735.626,4.926961,502.8743
1736.063,4.924573,502.6305
1736.5,4.929574,503.141
1736.937,4.927366,502.9156
1737.374,4.923403,502.5112
1737.811,4.928049,502.9853
1738.248,4.930016,503.1861
1738.685,4.925284,502.7031
1739.122,4.928269,503.0078
1739.559,4.931631,503.3509
1739.996,4.929656,503.1493
1740.433,4.927942,502.9745
1740.87,4.933267,503.5179
1741.306,4.932281,503.4173
1741.743,4.928728,503.0546
1742.18,4.933218,503.5128
1742.617,4.934788,503.6731
1743.054,4.930723,503.2583
1743.491,4.932759,503.4661
1743.928,4.936554,503.8534
1744.365,4.932764,503.4666
1744.802,4.931582,503.3459
1745.239,4.936105,503.8076
1745.676,4.934927,503.6873
1746.113,4.931451,503.3325
1746.55,4.936215,503.8188
1746.987,4.937929,503.9937
1747.424,4.93442,503.6355
1747.86,4.935642,503.7603
1748.297,4.939695,504.174
1748.734,4.935536,503.7496
1749.171,4.9348,503.6744
1749.608,4.93929,504.1327
