time_s,force_N,weight_g
1676.202,5.871641,599.2938
1676.639,5.867146,598.8351
1677.076,5.875505,599.6882
1677.513,5.873672,599.5012
1677.95,5.867347,598.8555
1678.387,5.874548,599.5905
1678.824,5.87586,599.7245
1679.261,5.869056,599.03
1679.698,5.870643,599.1919
1680.135,5.878543,599.9984
1680.572,5.871906,599.3209
1681.009,5.870536,599.181
1681.445,5.877169,599.858
1681.882,5.87458,599.5939
1682.319,5.867931,598.9152
1682.756,5.873951,599.5296
1683.193,5.875398,599.6772
1683.63,5.866652,598.7845
1684.067,5.869755,599.1014
1684.504,5.874715,599.6076
1684.941,5.868884,599.0125
1685.378,5.866345,598.7532
1685.815,5.872687,599.4006
1686.252,5.870225,599.1494
1686.689,5.864419,598.5566
1687.126,5.870181,599.1448
1687.563,5.872777,599.4098
1688.0,5.865364,598.6531
1688.437,5.866737,598.7933
1688.874,5.871628,599.2925
1689.311,5.863875,598.5012
1689.747,5.861495,598.2582
1690.184,5.867408,598.8618
1690.621,5.863695,598.4828
1691.058,5.857704,597.8713
