time_s,force_N,weight_g
3169.066,3.885386,396.5651
3169.503,3.891459,397.1849
3169.94,3.890698,397.1073
3170.377,3.885296,396.5559
3170.814,3.889418,396.9767
3171.251,3.889721,397.0075
3171.688,3.883342,396.3564
3172.125,3.884,396.4236
3172.562,3.888727,396.9061
3172.999,3.884838,396.5092
3173.436,3.881808,396.1999
3173.873,3.887186,396.7487
3174.31,3.8862,396.6482
3174.747,3.88335,396.3572
3175.184,3.886748,396.7041
3175.621,3.889778,397.0134
3176.058,3.884004,396.424
3176.495,3.884499,396.4745
3176.932,3.89004,397.0401
3177.369,3.888339,396.8665
3177.806,3.885623,396.5893
3178.243,3.890649,397.1023
3178.68,3.889729,397.0084
3179.117,3.88593,396.6206
3179.554,3.889038,396.9378
3179.991,3.892641,397.3055
3180.428,3.887451,396.7759
3180.865,3.887922,396.8239
3181.302,3.892211,397.2617
3181.739,3.889643,396.9996
3182.176,3.886409,396.6694
3182.613,3.890535,397.0906
3183.05,3.889226,396.9571
3183.487,3.885709,396.5981
3183.924,3.888024,396.8343
