time_s,force_N,weight_g
2749.558,0.1215,12.401
2749.995,0.121402,12.391
2750.432,0.12258,12.5112
2750.869,0.122915,12.5455
2751.306,0.122237,12.4762
2751.743,0.123365,12.5914
2752.18,0.123332,12.588
2752.617,0.123341,12.5889
2753.054,0.123455,12.6006
2753.492,0.124195,12.6761
2753.929,0.124183,12.6748
2754.366,0.123508,12.606
2754.803,0.123083,12.5626
2755.24,0.124527,12.7099
2755.677,0.124212,12.6778
2756.114,0.12507,12.7654
2756.551,0.125099,12.7683
2756.988,0.124686,12.7262
2757.425,0.124989,12.7571
2757.862,0.12523,12.7817
2758.299,0.125622,12.8218
2758.736,0.124976,12.7558
2759.173,0.125966,12.8568
2759.61,0.127074,12.9699
2760.047,0.125414,12.8005
2760.484,0.125835,12.8435
2760.921,0.125901,12.8501
2761.358,0.124903,12.7483
2761.795,0.125475,12.8067
2762.232,0.12597,12.8572
2762.669,0.125737,12.8334
2763.107,0.126105,12.871
2763.544,0.12617,12.8777
2763.981,0.126538,12.9153
2764.418,0.125156,12.7742
